,City,2018
1191,Denver,388708.51766303054
1602,Millsboro,271913.8819948641
8488,New Haven,492305.3613982319
5515,Duncanville,133953.74825505842
1648,San Marcos,540775.5517062126
6437,Big Bear City,235277.27818893013
591,El Cajon,547614.6324162715
5033,New York,481984.34958934283
3022,Lorton,543515.6679288514
7054,Lower Merion Township,662277.7177723711
7959,Rainier,232355.56058453443
10934,Franklin Township,125523.46135404265
7284,Bridgeville,237109.65906179685
1940,Ken Caryl,375800.8429932989
7262,Franklin,180060.17206568376
4192,Phoenix,213122.41264246908
4415,New York,991712.0123249412
5967,Westwood,746890.1074853166
756,Town Of Clifton Park,310943.7739761034
8483,Rye,770243.9820120368
282,Franklin,431828.9571767048
9821,Town of Remsen,138043.55481224868
3506,Elmont,444105.0526560861
12762,Allenspark,318048.85669344483
9020,Mancos,295506.9294211657
11577,Lower Mahanoy Township,129185.06061958356
13807,Town Of Alma,48138.55459729442
7905,Nuevo,316665.79325225804
770,Oceanside,494884.53999841935
7176,Gilford,279573.41378673085
1757,West Monroe,170638.49414757444
11298,Town Of Sterling,123724.49307941162
12763,Breda,135696.24391439653
12772,Speculator,199851.6219345058
2429,Denver,566222.7987061428
12020,Weathersfield,214618.0477069028
7339,Denton,231405.88630490078
9364,Sedalia,550509.2265239288
9745,Decaturville,85933.67905050504
7533,Calistoga,770146.8702288558
3887,Eastchester,1073012.8920760679
5084,Paradise Valley,1620380.1039823082
2487,Plantation,347014.482631929
11259,Royal Lakes,102479.0303600468
8279,Town of Granville,133384.122922572
7803,Town of Frankfort,115575.66175635206
10946,Rangeley,250109.95157681772
2740,Centennial,417207.024021661
9905,Town of Candor,118424.42258026027
12664,Newark,217561.76486114567
11326,Tamworth,193930.90859222235
9040,Watkins Glen,124078.72056050973
4273,Miami Springs,385144.8255558426
10422,Town Of Bangor,80410.57482126262
3275,Southampton Township,185676.98140143108
12000,Blue Creek,84554.30129872418
12818,Velma,77727.18581996713
5486,Novato,817717.2205539802
6904,Burlington,293345.57226734306
8845,Brookland,126913.42780112012
2488,Ronkonkoma,377779.8698061328
4358,Mountlake Terrace,392840.5837811153
13079,Town Of Parishville,109649.57184969768
9531,Princeton,652468.6315605802
8898,Randolph,194339.0732837061
3297,Beaverton,331454.62536079
13119,Solebury Township,821981.7994368693
6390,Madison,292229.584845015
13608,Bloomington,73600.61891759917
7279,Conifer,466137.21757065656
10467,Waverly,211316.43021616465
10232,Bluemont,417749.7950332921
5371,Renton,361344.42231094354
6139,Lubbock,57715.211216945936
7310,Rockland,167136.6128119419
13813,Waverly,102534.59539626012
3045,Bothell,575116.4871274172
8540,Jefferson,214684.57701275568
3710,Rockville Centre,700448.1461695824
11679,Saint Joe,72582.20408385835
3662,Fountainbleau,335043.85577642487
9009,Omaha,251093.47051243344
12048,Williamsfield,93171.96481215509
7850,Morristown,119579.75910351033
9117,Northfield,178341.81316480014
2662,La Mesa,606321.1018433395
9545,Ravensdale,482065.0004592276
715,Dallas,385697.77121290256
10653,Masontown,113865.1403189393
5714,Santa Clarita,641754.3159042376
7487,Williston Park,667727.8614239482
10137,Warner,248802.63390656933
6851,East Hills,1199407.2826316424
6453,Oak Park,866357.5260465952
12595,Gill,337976.37368783425
11133,Sharon,117525.46228905047
8911,Chester,235535.69311213173
8297,Helendale,222580.07777691685
13216,Hardyville,299219.9686245941
2808,Town of Amsterdam,138832.68110554112
12824,Chittenden,264453.47308579576
2892,Beaverton,376884.1214846176
10999,Mill City,171419.17099504394
11991,Town Of Edmeston,114813.47154930164
1700,El Centro,211738.82167083074
8847,Huron,140516.40568363926
6539,Cutler Bay,258156.1626653529
9164,Yaphank,378284.53777187376
9742,Latimore Township,218244.26765556907
3994,Tacoma,362087.54631545924
8692,Hadley,364656.46600167773
651,Broomfield,358514.0473129024
7385,Dennis,388123.90152401454
8386,Roseland,564713.0344705214
12652,Rice,185646.0918989082
1270,Tamiami,349359.8683399627
4115,Mustang,170982.88430909268
9309,Fair Haven,170886.7385854366
2527,Philadelphia,117259.58018612233
3426,Vista,546450.6743686753
13792,Carrollton,214689.1105703596
8243,Fowler,254505.91836746238
5272,Mount Vernon,340829.26813581807
6325,Rio Linda,258374.2890042293
3523,Englewood,411302.8279963694
55,Chicago,911523.0960191404
13661,Aroda,245940.22320552726
4825,Portland,291443.9989011334
9827,Shrewsbury,582406.572191972
12797,Buckley,243511.90883833464
4043,San Diego,602247.5533450898
3478,Windsor,586546.6627769639
5799,Laurel,207490.4577381108
8892,Winchester,173197.82024073822
4525,Fort Myers Beach,544824.4764165547
7028,Moseley,421611.6729680697
8613,San Antonio,171251.15970973307
563,Denver,258748.03328434285
13140,Wharton Township,161519.04143713243
1726,Hialeah,304442.6679084095
7259,Sisters,461589.3683342681
1513,Fountainbleau,365813.5086449764
7124,Pendleton,147453.4639451007
1644,Mount Pleasant,458852.0687899387
7163,Rumson,1214998.177968554
7306,Butler Township,176280.98639643218
13612,Carrabelle,54366.975593496885
12231,Greenvale,731469.6500809435
5867,Beaufort,225011.29298946686
2644,Milwaukie,347568.15126548806
6366,Farmingville,374793.38568536146
13581,North Elba,200863.12470461923
7967,Town of Islip,558545.6728332061
6067,Taft,107155.94232973015
10225,Newton,773023.785863809
7360,Town of Islip,501915.47583069006
9606,Oakland,173818.09218738455
10447,Pauma Valley,547749.238071125
3058,Duncan,77745.42220787503
10114,Panacea,296559.0876298556
10156,Town of Islip,442158.3869115149
1357,Lynn,302398.20589604607
9045,Wellfleet,647695.031535594
13319,Dellrose,146139.1618334539
12917,Rudd,95307.56162666016
9792,Pierson,163758.43849216294
11310,Town of Esperance,169679.52019267622
2735,Norfolk,177482.58487647542
8242,West Long Branch,498301.55568309064
5255,Seaford,499500.09258279897
3802,Gloversville,93939.92278213915
10834,Winchester,340503.2174314016
13765,Town Of New Lisbon,130244.93882330574
713,Gilroy,694989.2860654048
1243,Oxnard,438691.12137694476
1676,Boone,274709.4255165949
10459,Yates,107842.22860944868
1826,Port Orchard,288553.8940717845
3517,Aptos,907761.5773232655
4645,Westlake Village,1068266.4181767516
10546,Menallen Township,205528.6975161542
1835,Centennial,446893.14036709466
9160,Greenville,91164.07476326828
11529,Town Of Berne,227126.7800797624
3810,East Northport,539349.7192269012
10695,Bethel,235436.79871423886
6543,Conroe,136981.1842222909
9950,Gore,78484.89801704211
5530,Magnolia,85875.90261137558
11220,Portland,401319.5348956345
10377,Montara,1050779.3509331886
12049,Danbury,174823.51793997642
12456,Okauchee,479458.22128996026
9675,Casco,243886.8544991771
8682,Saint Joseph,175139.91507940035
8859,Rindge,250804.9536768613
2928,Valley Stream,464863.1836740109
8905,Enosburg,181567.74679228786
813,Richmond,282062.73884161236
8821,Village of Palmetto Bay,674105.8182792228
3938,Vallejo,330312.4313591149
11845,Holly,56934.2799169053
7636,Chilton,183927.29753254415
12421,Rensselaer Falls,76001.1371013113
2823,Kendall,358580.3593169157
2022,Jacksonville Beach,358658.2248208999
11860,Redbank Township,97262.80617236008
5066,Waltham,543174.8746277661
6906,Charlestown,413257.3950235045
13607,Lumberland,172833.124650825
6181,Manasquan,658379.3755374623
253,Gaithersburg,646496.723229724
10303,Bryceville,203179.69451143575
13089,Crestline,185134.28183978825
5047,Yonkers,468228.2859988482
1044,Charlottesville,356179.66327538603
8592,Guilderland,297435.6314394266
5894,Fresno,159300.24367646643
3539,College Park,332752.8844279564
11194,Algonac,221906.79066089858
10874,Newcastle,269382.6494012287
9838,Eagle Creek,435191.79184837226
5451,Cincinnati,241148.28702031678
1925,Chesapeake,284838.12152609136
3787,New York,696132.855715964
6210,Snoqualmie,619787.576283354
276,Fort Collins,382694.51096413453
10041,Williamstown,167471.0614782576
8995,Harwich Port,673776.8562659374
8869,South Buffalo Township,132488.85654579455
7001,Parlier,166182.42531074112
7469,Gray,272725.24335602147
5235,Franklin,485925.5192833577
373,Watsonville,554020.1182131327
3380,Santa Clarita,590377.3888450111
10182,Culver,184217.29660967094
2844,Pembroke Pines,308503.6330425914
3916,Garden City,874284.2866396373
8801,Conway,237771.25638313228
7785,Norfolk,491938.55874389905
10095,Corbett,476616.8761095625
9958,Cliffwood,318105.1898591584
6361,Gladstone,323718.95663892553
11480,Valley Falls,196286.75924334253
8912,Bell,126810.63768209664
9635,Town Of Day,202537.20654940387
8657,Reno,281421.075837236
11405,Town of Sherman,83876.28016407666
11505,Town Of Belfast,67090.73714065588
6006,North Babylon,394647.43245703814
5999,Brewster,508539.3715678722
6455,San Jacinto,288758.9597602252
2459,Philadelphia,159093.07016851832
855,Spring Valley,449287.91270324704
5250,Novato,915411.6808799123
12924,Powhatan,72674.66443342702
5738,Sallisaw,81619.05187019332
3129,Bellmore,518094.472787085
10577,South Fallsburg,126137.36301066892
6201,Yarmouth,324587.7444253457
9968,East Norwich,680279.3436833075
6588,Suncook,236106.58056948183
2857,Gig Harbor,491473.20800964726
10542,Iron City,79452.69236392988
1302,Henrico,196376.74908299188
3257,Hollywood,552545.209539494
633,Baltimore,154928.31980522056
4040,Rutland,202162.8929548611
3877,Seatac,350501.01076551236
10023,Town Of Colesville,120149.4371334184
3035,Mount Vernon,522990.96840907366
12669,Union City,120092.46657256404
12991,Town Of Preble,134010.734492436
12086,Cadwell,88932.98796608078
7957,Blowing Rock,409240.80628008966
4614,Ridgewood,784661.3462820175
832,Fort Collins,341439.9563958524
5892,Vancouver,272085.0185892839
12060,Catharine,114977.65232358045
12860,Peterson,206850.96337683755
12875,Lake Arrowhead,196632.68505319898
2380,Lake Worth,196075.84299439625
11019,Webb,313159.6613350943
10806,Deltaville,348064.2654192491
7236,Charlotte,1118575.9705419454
5534,Fruita,271417.2295311773
1907,Saint Petersburg,188425.45917714084
6636,Trenton,118771.84123369223
10756,Boyce,363007.92402021296
8479,Santa Clara,224129.55132277566
5831,Saint Petersburg,646574.6619756033
3216,Sebastopol,785723.5463954383
11291,Island Heights,402323.3579942652
3533,Odessa,401696.06623601867
8494,Albertson,740513.0680036622
10698,Byers,328979.62848571624
5976,Warrenton,397045.97309697396
3287,Rose Hill,524545.4791800098
4650,Buckhannon,102967.0306314284
11292,Lanesboro,184263.3469191966
10315,Montour Falls,117723.60235773466
8816,Springville,308910.3193423199
1828,Brea,713753.4926924141
9541,Stateline,463168.30490557494
11871,Panama,49979.78321786039
9754,Town Of Ballston,275125.7658359669
10671,Ellendale,207797.96875069375
10697,Benton,160892.29154965145
11766,Caliente,191829.2900284992
2157,Corona,433032.1639293475
7256,Fort Gibson,121626.3293414663
1411,San Diego,953347.0335548313
729,Cathedral City,297079.7877539837
7653,Great Neck,1147389.4542147338
12739,Mershon,109424.59486232745
11170,Semora,282405.73541429767
3864,Riverside,466978.20965429937
3013,Jonesboro,172812.936032746
12457,Canal Township,98824.45753300932
2307,Long Branch,387358.9556029903
5092,Massapequa Park,504443.4225176843
8961,Fouke,88343.94820645939
3529,Phoenix,298583.32707288984
5501,Oakton,879789.47851153
9105,Rush City,188161.09502056555
3569,Columbus,229105.8089863234
4601,Laconia,227521.5507730136
10532,North Bennington,205144.39617878068
12448,Alma,329498.9630732825
3795,Burlington,546475.8516741097
6212,Lake Park,197675.0277856417
5101,San Diego,437314.1679728924
8378,Alpine,654832.3701774814
1476,Phoenix,186585.20679633488
11889,Town Of Sterling,95919.80156664086
12034,Deer Island,269575.9239892569
4291,Corona,542612.590855306
12264,Town of Lodi,117233.30367174305
4641,Altus,59637.27108812334
5308,Centennial,431946.3659483557
11197,Town Of Olive,298174.7502267141
11136,Town of Stockholm,80052.66345455009
7275,Prescott Valley,323275.09161536064
4004,Santa Paula,449688.298843676
3616,Oceanside,514990.6774777208
4104,Spokane,270598.6990233757
2595,West Babylon,391721.74666552397
689,Eastvale,560276.7103217418
5794,Uniondale,383617.07034269173
2522,Baltimore,271189.13920855033
1545,Fairfax,570356.7241120785
8568,Centerport,680760.498333191
12095,Jefferson,176279.07998536126
1351,The Hammocks,339652.65679269284
9727,Norwich,500202.7896721253
11513,Colrain,196031.31386660962
1504,Hialeah,322582.7118810269
1143,Jersey City,353849.4536721915
1856,West Sacramento,377068.0147892068
5798,Westminster,264730.7685872246
6098,Reston,696463.768269385
2044,Petaluma,608953.6324505387
1561,San Rafael,1092381.803876755
5128,Escondido,686989.6203989121
5538,Marion,94910.47147922023
12780,Walpole,148848.7978055043
12501,Piney Point,355296.31424811634
3912,Crofton,406873.94375682494
229,Hialeah,306060.43154062104
7142,Wellesley,1228602.3375521237
7909,Gainesboro,82894.98299334751
2180,Thousand Oaks,879813.0823389816
2639,Denver,490349.3000426503
12352,Scituate,423971.9281944111
3582,Davie,390010.84137692186
226,The Crossings,313100.36522562266
700,Tigard,400358.43186191906
10682,Taft,143172.6953792552
4470,Traverse City,223373.84329531196
13457,Lexington Park,394797.56252204365
5055,Minneapolis,416010.87829899596
10919,Varick,165123.21144221426
7954,Town of Liberty,116532.9031815783
7355,Port Jefferson,633290.0976676522
6982,Montclair,786170.8877497794
13183,Liberty,167773.11605376
4099,Medford,339583.3468920264
7460,Boring,470641.40810805437
9282,Lancaster Township,269515.51544584404
10401,Center,97359.46746587096
12660,Elgin,317415.60862960666
9361,Edisto Beach,442018.35956876585
1943,Utica,110861.27384662784
5752,Setauket,638108.5066832125
9224,Villa Park,1275649.7859940159
649,Santee,499712.7398599638
11028,Andover,229821.8307895364
2173,Portland,287402.7908123309
12701,Umpqua,276177.69773748715
1454,Lynnwood,458815.0670649681
2126,Gloucester,472820.8818519199
12291,Avenue,311218.35407980776
6726,Holtsville,424445.5774710043
5348,Imperial,245624.54775647802
12230,Town of Cherry Creek,79856.37106207077
12330,Bennington,181953.22349661434
10237,Wellborn,131523.9518484866
4883,Melville,745741.0881028788
3987,Delray Beach,287379.64885984873
11920,Sardis,69227.18544290712
11069,Warm Springs,114815.73395377408
141,Laguna Niguel,941924.2711166136
5673,Santa Barbara,1208612.91888822
10189,Bowdoinham,211291.58537445267
8446,Greenback,209513.61465825327
7060,Woodmere,769150.3988501003
5024,Fort Lauderdale,1002928.3194006413
12055,Town Of Cochecton,168296.29811710882
13713,Lakeshore,328002.03519496
10969,Mount Desert,519337.5153993442
11063,Clarendon,224501.87379176298
3960,Towson,347214.69661821565
6234,Woodland,328861.43784653425
13725,Richburg,50478.64544831918
12787,Town Of Parishville,78043.36890386205
7183,East Rockaway,495976.63225326
2415,Saint Louis,377550.07415959187
6756,Seminole,60233.78979487582
8500,Aurora,402675.2591298418
12813,Mill Neck,2036200.9144193518
10984,Manning,96966.07197932492
5705,Hockley,203290.77489694915
9250,Meeker,103286.84089186306
12075,Blue Rock,93710.11056667796
6917,Easttown Township,670705.3669368472
9362,Micanopy,189052.84177133147
9533,Lake Arrowhead,410804.86543825077
13499,New Scotland,197487.0585504924
11729,Creston,648016.4176023115
5077,Windham,265756.9496986405
1744,Apple Valley,219370.61496913206
8078,Closter,737828.4610318841
9253,Concrete,190859.5453933417
7313,Town of Islip,458346.8718060168
13196,Mann Township,171112.82833095128
11944,Cascade Locks,223015.50229742614
12876,Issaquah,710520.4165803117
6987,Mount Sinai,545720.000508684
10835,Fillmore,77330.31189785797
10046,Folly Beach,756442.9104025199
9150,Town of Middleburgh,132747.48990321366
3253,Farmingdale,453340.1576802561
10482,Alstead,191938.4786199696
8720,Lyndon,156924.6903400875
863,Miami,165693.9444167536
11975,Palmer,66382.36721312284
9542,Union,205262.96100344387
11223,Barnsdall,92126.36734667627
9296,Beavercreek,476064.0936753179
1974,Rockwall,270163.53062214865
12046,Town of Almond,83659.43264998199
10800,Amity,67496.20832372266
2171,Grand Haven,207357.8686199888
369,Augusta,152089.53911349375
13590,Fulton,129339.01716771034
5779,Warrenton,478170.1422362253
2558,Lake Havasu City,268092.2215196452
8946,Homestead,425720.90569997404
11437,Penn Township,78916.9532038238
936,Beaverton,381249.07026521716
1802,McMinnville,280502.9520866453
1784,Apple Valley,243181.152339102
4767,Greenfield,207403.5867873525
12519,Town Of Hamden,163088.13600862675
1548,Columbia,383189.24627600046
7637,Plaistow,312080.94004285923
4354,New York,451922.5209738625
5319,Saint Albans,229173.442251699
10499,Mulino,450509.55468323437
8943,Manchester,244536.87432642968
1598,Chico,327107.9250631689
7661,Dagsboro,310019.2395390893
5154,Weston,504544.97066791344
12678,Town of Richmondville,165602.14908589286
13705,Bozman,361044.77502284
3113,East Falmouth,396672.42397586006
1710,Kendall West,327036.4545355157
13533,Harmans,324378.38225335884
10983,Berkshire,115308.91147528404
3266,Minneapolis,377901.9093187138
8007,Center Moriches,434011.9960037397
381,Austin,243220.0606173537
7169,Glen Head,1063810.5454767908
5815,Old Orchard Beach,277486.1470815445
6236,Saint Paul,206122.1983726617
10077,Harris,231210.00383099922
2439,The Woodlands,380631.086211785
12159,Kennedyville,359069.44463931216
6468,Wellesley,1488386.2937994408
3751,New Carrollton,270525.4825464012
9454,Courtland,184050.34629545792
5836,Kerman,223378.765815508
7417,Berryville,383802.3206231545
2600,Muskogee,82920.31685119405
11297,Prather,379697.4798204217
7950,Jamestown,670562.1883040207
12731,Dulzura,435107.64913302846
12361,Town of Lawrence,70402.70778500094
11159,Zuni,227129.49659195327
6646,Poquoson,341574.41853707226
3940,Lake Havasu City,217138.95198644968
6174,Wynnewood,625229.9484491099
10013,Graysville,100373.73485893647
13907,Annapolis,1079273.949619559
208,Philadelphia,189703.02549429532
11919,Topping,251636.8470882325
2064,Norfolk,213065.9423474507
13675,Marshall,880241.000256032
13798,Timber,280554.2155548985
7635,Bowdon,118253.41788179168
596,Dunedin,245286.02516933766
13194,Middleville,91988.13658172233
11875,Shawboro,226282.27707801052
8818,Lower Merion Township,751634.5056065363
1897,Hialeah,270749.5607523158
11656,Penn Yan,231026.95679991913
13047,Sutton,157408.18070562207
5958,Bonita,655825.3308007122
9343,Alexander,257247.55287667643
4756,Wilmington,491887.9851720701
8254,Tulsa,215316.35275914395
11624,Eagle,101017.18933821222
4440,Lawrence,276989.19622144307
4106,Stoneham,548251.944346588
8170,Clatskanie,217181.5348322917
4828,Longview,76506.81912846418
12358,Barboursville,246731.04799500352
6063,Tyrone Township,126266.0955067733
8050,Carnation,580368.8524539163
605,Fairfax,625700.6264468678
4070,Chesapeake,179114.48643744085
2013,Annapolis,490097.0875632938
4453,San Jose,849506.4200453024
6482,Town of Islip,488233.984635005
10620,Colchester,160680.8680916432
13567,Eatonville,193958.6733453944
4427,Newark,235143.16842884693
7148,Calimesa,316588.449051265
10899,Marbletown,270227.4728839477
2943,Pikesville,377037.2557075889
6184,Dunlap,116380.34055518484
5968,Westview,190410.57838222632
11440,Broad Run,517746.11408440344
2073,Charleston,440856.09276237077
3349,Wakefield,533414.8030661911
2424,Petaluma,751042.2792115023
5459,Florida City,154190.91389803393
600,Yucaipa,346584.6213182748
1614,Highlands Ranch,488971.62570502213
2327,Phoenix,281832.0703401625
8422,Delmar,208895.62698546128
4007,New York,464546.7797724543
4571,Winchester,409865.4984472712
6786,Harrison,1058411.2984183289
7916,Santa Cruz,864665.0467550114
4398,Dallas,265211.4848344121
8597,Woodbridge,403067.65836923925
5874,Denver,333259.4335441709
567,Vallejo,416947.01040234393
9277,Granby,410748.10114884994
10750,Montague,252849.33632731732
2542,Norfolk,236854.25520053148
11401,Cumberland,669923.6033895726
3853,Lutz,346881.7146456138
4327,Brawley,208233.1008435332
2752,San Antonio,154445.51683617913
10993,Woodsboro,358786.31073704717
6716,Fairview,431898.6161352507
3443,Naples,242451.57013265023
11189,Town of Mooers,116757.90859658494
5848,Othello,181045.13068833356
12771,Goldvein,404548.4837023358
11779,Springfield,90153.51510166297
1833,Ellicott City,634649.7751992836
2921,Town Of Kingsbury,238996.48005194808
12820,Aydlett,252914.36899566773
8362,Morganton,233872.31329388966
7654,Jamul,640688.329427373
9499,China Village,176603.07146978012
13163,Wye Mills,462667.210737187
8628,Bonsall,713921.4124560448
13217,Frontenac,184059.85698432536
8337,Windsor,245217.51836381378
13413,Mora,89114.61294584014
1439,Fresno,355859.2482119729
1140,Columbus,227930.86368972695
8873,Loudon,262977.8337807243
12656,Jefferson,245232.6203062365
3157,Wildomar,377911.4381955794
12466,Oak Ridge,94244.02418415587
10074,Port Ewen,210768.3435720023
11213,Cowanshannock Township,110465.22589835507
11601,Waynesfield,96465.07678945537
2675,Weston,413645.2796073768
3592,Amherst,383637.511418521
10681,Helena,53462.77081061252
13458,Town of Chatham,268377.5812802135
1108,Miami,299828.6029618148
3147,Saint Paul,376599.5008429969
3502,Centralia,196983.4309310052
9399,Fox Island,600473.7859359221
11710,Valleyford,372656.01961036265
1415,Minneapolis,251841.8537853114
1808,Oxnard,512275.67728223396
9855,Catlett,415292.438940938
1632,Escondido,539558.4998936376
4434,Scarborough,460267.361890569
6412,Jupiter,418217.0158781249
10037,Ira,120151.21087884814
12817,Sullivan,191029.11654686343
7689,Troy,108192.43456371957
4875,Bethpage,483533.83314928354
6363,New York,518795.5056215218
6785,Eugene,398302.45580666006
7300,Garnet Valley,466169.41969893646
1153,Fallbrook,560928.9711379514
3132,Highlands Ranch,435011.88481998467
4198,Cocoa Beach,399198.3962335427
1433,Renton,420096.22628614854
2040,Lindenhurst,381465.4491746811
7074,Roosevelt,343030.4347028906
12620,Leedey,100180.10123106143
11200,Town of Sandy Creek,112287.24720628707
2605,Radnor Township,604313.5632871529
7103,Piedmont,212012.21838531698
7782,Guerneville,424224.22975934524
4048,Tacoma,354426.4545486385
5173,Largo,203102.15463610366
13344,Town Of Shandaken,209954.84821474986
10381,Levant,177643.80709549735
6947,Town of Rhinebeck,380180.6556856304
7644,Huntington,584322.3382714465
13003,San Geronimo,1026975.0405312913
1277,Rohnert Park,532156.4836532611
5886,Newtown,401838.93485569005
5377,Mars,437399.676809369
3221,Saint Petersburg,243283.3027765669
5995,Banner Elk,270141.7871574573
8655,Clear Lake,254595.0860815715
2532,Grand Prairie,118319.41699061936
6797,New York,527132.0579305367
2922,Moorpark,679666.5571589305
8561,Santa Fe,215896.09893644397
9553,Carrabelle,180049.7178030987
1236,Houston,132947.76075833366
5588,Gorham,286309.05238206143
13744,Easton,296371.06476898346
6163,Bedford,705711.0977113164
2831,New Britain,151851.73940296267
5981,Town of Islip,527690.0653714209
6961,Pleasantville,761902.2784939702
8121,Del Monte Forest,1481575.3766708418
11744,Bristol,351278.91859946225
9324,San Antonio,102225.8954915147
4020,Renton,398359.3105763095
12903,Reading,143474.71510313847
3943,Salt Lake City,366284.3020076037
3016,Newtown Township,511977.389812055
13116,New Suffolk,686617.7781641718
1404,Poway,720245.8826492641
8994,Barnstable,492536.0163787422
13618,Yorkshire,147989.57598974972
7381,Ridgefield,508199.66248561896
9236,Idaho Springs,310315.0682144968
5594,Selbyville,375369.07657861157
11747,Collinston,81941.81158174679
5696,East Riverdale,279328.382967414
2789,Sterling,411513.27306184
13646,Exeter,94547.03788732222
7449,Yarmouth,423577.4701386217
4808,Brookings,356875.29921913025
2444,Atlanta,350660.99758672644
8323,Gold Beach,316359.9517732216
808,Simi Valley,581898.0678935054
13325,Wrightstown Township,518593.2057304484
725,Catonsville,332599.62945614674
13198,Lorane,250220.80473784282
13913,Cumberland,800358.1216207602
4561,Houston,256371.4800730784
1661,Chico,342324.819824642
7641,Leonia,600496.0354460244
4248,Scottsdale,360033.09279020946
8135,Barnstable,647811.23467125
4884,Tequesta,434455.3715080259
3740,Cohoes,209839.49662143632
12936,Gilbertsville,125936.32696571144
7187,Henrico,227608.24132878546
9991,Belgrade,227267.28766536468
11238,Yoncalla,140769.44133036365
5764,Plymouth Township,370537.47141525283
4113,Alexandria,172932.10045517405
8634,Town Of Greenburgh,571877.6701868615
3892,Plainview,607101.5948950874
10755,Readyville,215432.54589962427
11520,Cortez,737051.5238543306
10342,Occidental,863693.2006376352
199,Temecula,456362.361148595
610,Richmond,212762.47564584203
3654,Coachella,221225.9219597534
1643,Victorville,214966.87923179983
12788,Tenmile,174944.18742201192
6112,Hooksett,308750.47785331967
6193,Park Rapids,205895.30008080948
7352,Nine Mile Falls,317967.19864377344
1522,Temple Hills,258480.7294848748
9312,Town of Hamilton,192718.52777567747
1071,North Lauderdale,200569.61278646445
2733,Saint Paul,349886.6865248134
3964,Evergreen,552804.8928664258
12507,Roscoe,70226.38514247893
7932,Saint Rose,158190.81115420762
9925,Counce,163903.39836872616
9426,Greensboro,199868.35171703066
8124,Oradell,639510.6571889321
2502,Santa Rosa,472529.6407556331
2673,Banning,234790.16231065843
6252,Grand Prairie,323264.2768733861
4694,San Antonio,93097.61338092957
10299,Konawa,52898.6342503244
13195,Town of Liberty,122077.64552298072
802,Oklahoma City,167359.72346021692
12867,Placerville,662424.1773254077
8322,Lincoln,214707.33916451008
6876,Grand Terrace,350915.44039553823
7250,Frankford,292694.81819512
7899,Castroville,432488.2601398505
3819,Grand Junction,190544.63099899195
31,Yukon,170466.37712784458
9435,Upper Makefield Township,599549.0487892595
1653,Thousand Oaks,724667.8230831773
13172,Dryfork,115630.87352065936
6570,Mastic,241480.90795900446
667,Dallas,339015.01449455804
5159,Gig Harbor,501386.17368742323
8214,Cedar Rapids,315377.00724467234
3932,Highlands Ranch,450991.93564120034
11396,South Roxana,61750.37211805784
5236,Stuart,510966.471863277
11050,Liberty,123549.31385529855
11091,Mayville,456692.0568578747
4157,Baltimore,47882.69398352694
12935,Mulhall,126351.32552677234
7830,Easttown Township,696845.4433318793
9203,Pinon Hills,262437.50468883605
5393,Valley Stream,514182.87487179344
4487,Olney,543217.2497662503
5914,Greenwood,133428.67440814315
5963,Ardmore,352090.86698964424
10222,Woodridge,115076.21805445036
5611,Weston,519782.17176905
7868,Toano,313345.9710877775
13254,Connelly,143905.82767213313
9407,Tracy City,76346.00014799874
7202,Cambria,736654.9100354139
6911,Lake Grove,456443.00886654813
11553,Milan,62972.54251570635
9167,Wakefield,252645.29266339226
10245,Lookout Mountain,249341.6759329276
13595,Manor Township,55434.5837828217
12384,Town Of Edmeston,103898.80012903645
8583,Lyons,468056.7311172146
9243,Carefree,798367.7035278877
12630,Town Of Shandaken,358882.90757294756
2927,Lincolnia,538675.2201674492
11846,Red Feather Lakes,264487.0862257616
13098,Damascus Township,197671.7889488566
907,Columbia,464221.7277877119
4960,Baltimore,184622.54632064688
2108,Chesapeake,294540.72571698343
11840,Manchester Township,210521.290902798
10228,Rivesville,84604.28991862712
9262,Georgetown,193357.65042896138
5776,Weymouth,384255.1127703802
8519,Manchester,900243.978661133
8532,Hampton,81948.80610324477
5196,Chesapeake,222746.41836141728
2518,Norfolk,229227.1453537805
11430,Silverado,675253.2754809514
10292,Morris,96737.09159749953
7413,Eastchester,781920.360991488
8746,Valhalla,664090.1536081696
3091,Greenbelt,263613.01080498064
6396,Gretna,275249.1026702013
2179,Minneapolis,245559.9876231953
3461,Livingston,647376.8495762614
5663,Saint Paul,295248.75741163664
12305,Springfield,163052.74813166633
4131,Broomfield,597893.9500165046
1185,Patchogue,347066.33660486015
9166,Clifton,364997.74850013474
11284,Reva,260659.41039076657
7056,Oneida,93909.89647990043
674,New York,475822.0643262417
3198,Easton,303765.7291765486
7801,Cobleskill,151038.56611932663
494,Murrieta,414338.9458129797
10493,Quapaw,76114.02966067889
12339,Sonoma,555975.8512886155
5640,Carpinteria,1021127.0778890413
13699,North Harmony,198316.19823815586
959,Massapequa,511058.989214666
3814,San Jacinto,238397.07889567825
4878,Barnstable,315734.6737091802
10734,Robins,283318.3476267634
3011,Sacramento,220713.1220072686
12723,Charlestown,225208.9742384921
4321,Alexandria,862226.0578737819
3790,Severna Park,564872.2192267461
9549,Watonga,58315.968836129345
7974,Warwick Township,491363.98263041367
10239,Calico Rock,90428.22086002622
1541,Sonoma,763882.4638284805
3610,Middletown Township,458241.4420169345
10288,Center Harbor,344479.2164524165
4924,Minneapolis,466059.84916030045
2984,Merrick,556760.0546285032
