,City,1997
682,Annandale,288611.6584933098
11274,Point Reyes Station,455387.7203524888
3311,Arvada,185095.78012154487
47,New York,360284.70095935854
10019,Nevis,122685.82537306106
12845,Town Of Rushford,32158.80025839484
12500,Town Of Scipio,68379.37764058918
4632,Healdsburg,325470.73336359486
5391,Rigby,101287.05268144637
10134,Monteagle,84791.2716654751
13178,Town of Lawrence,35769.17860399747
12696,Fountain,99780.80846234226
10475,West Franklin Township,60759.045844903085
1024,Jonesboro,74731.06015326575
6894,Pelham,462450.3954586557
3801,Crawfordville,79359.68681584696
5962,Town of Norwich,51484.68917033267
2450,Dana Point,510780.9116775157
4456,Quincy,232428.55736977461
11502,Alpine,1331538.955343707
13516,Walton,114662.52278658713
8342,Moultonborough,197150.70554464395
2283,Redding,126544.55861601347
10511,Powell Butte,237251.96019746532
4680,Los Angeles,319460.4866457551
6561,Rockville,198256.74962416367
3038,Vista,224497.08488135788
12079,Scotts Mills,124343.9336946986
9123,Sterlington,77215.16079290019
5800,Town of Islip,262639.5512114616
7316,Lynn Haven,118107.25725300473
6673,Montrose,147930.83880535874
7814,Calverton,221437.7291854612
4055,Burien,237289.229119312
6859,Woodinville,358765.916506271
9249,Town of Sherburne,55933.427875325666
9078,Fair Haven,401208.4027610969
3665,Savannah,122680.17574143289
1048,Silver Spring,211947.44606426448
791,Herndon,312445.2724471095
6925,Stanford,1029226.3632380285
12732,Natural Bridge,31682.45320429495
2895,Seaside,236393.09170815093
9962,Stevenson,132768.51520370526
4721,Oroville,91340.35102530963
7683,Fresno,161842.83606149812
10213,Walpole,134438.97966037318
13138,Raisin City,60405.65029838762
11816,Madison,109183.7036861894
10858,Dover,180816.41890627952
11072,Troy,86433.9480992811
1860,Thousand Oaks,328942.89125344553
11489,Town of New Berlin,41781.2539265594
9138,Fairfax,142915.67791680613
4532,Orlando,140404.48129602335
2696,Portland,118870.32820663606
2682,Philadelphia,59904.259762294765
13484,Vandervoort,38176.34307349775
4420,Lake Oswego,353638.68168835674
3812,Wall Township,251955.8715396848
3143,Nashville,354407.17515912844
1878,Miami,174645.21298063605
9096,Hampton,46865.35377115253
2414,Burien,152673.19840905658
13010,Cape May Point,429141.28633563657
10954,Bradley,214126.44758035176
7248,Tamiami,175290.61254823787
3448,Anacortes,198535.32148505625
7735,Town of Islip,207502.2755361428
10230,Bethel Township,101169.29846724906
11174,Tolland,149194.58033046528
10988,Cordova,141774.22171261054
7402,Bealeton,154633.22663589046
9473,Town of Greenville,96249.3111779183
6078,Babylon,259998.85287450798
10388,Mohawk,62629.08084877469
3516,Wantagh,255741.2435222055
12062,Tahoma,265994.02369025897
7129,Edwards,584315.3509843204
7496,Northfield,108379.41632889806
12009,Danby,112371.50240596807
9266,Portland,264895.3619739352
2101,Lawrence,123194.17785094057
2389,Fullerton,315966.9963696248
3024,Newberg,152484.57630072086
13711,Town Of Carlisle,59721.180918758626
11117,Town Of Westerlo,103607.92793981508
744,Mesquite,52702.57792545924
2569,Silver Spring,233466.1247537267
2566,Ashland,216780.42940929954
6867,Tracy,250018.98861984388
13904,Grantsville,101734.41068900091
4184,Hingham,430821.85697464313
11986,Easton,56782.69944519834
12380,West Windsor,161295.11141605908
1,Katy,202222.0286119018
8673,Dolores,133105.24880195904
2211,Saint Petersburg,73484.58450774646
12490,Hanover,344482.2417513261
1442,Concord,311856.66689184314
12236,Volcano,156724.78012894408
10146,Loon Lake,133872.24449439958
7230,Glen Rock,339243.2854726289
11737,Fisher Island,1170566.533033964
36,Sugar Land,202657.7975157316
196,New York,212646.79874622
6608,Nesconset,259698.31636400995
1010,San Leandro,254157.1692329229
2387,Pompano Beach,74481.33152354343
1815,Houston,232149.4499599552
10571,Lake Hughes,118606.10886743332
2092,Redlands,161541.2684031439
6298,Marshall,99876.44414607603
7725,Orleans,388008.7402372715
5251,Salinas,246012.9646965243
12295,Salisbury,127761.08899787605
1049,Ellicott City,267963.0217983737
1076,Redmond,128296.78332863453
7503,Crownsville,251988.5013115347
12353,Kittredge,145088.6925651101
437,Chesapeake,188583.78274785285
10894,Tivoli,153958.73476484284
13568,Loyal,42470.89944973829
1898,Naples,155412.67491680195
12539,Bremen,131966.78473886038
123,Portland,244164.86353127664
6404,Philadelphia,68170.80132243216
8332,Greenport,296301.4415559788
13152,Clymer Township,53941.602313544034
7484,Gig Harbor,138041.16978281146
2287,Herndon,240945.8472872709
10495,Nellysford,218642.24220730318
1296,Morgan Hill,373507.5086713688
13023,Stark,51454.100723577314
12807,Fitzgerald,32417.02900285614
8238,Isle of Palms,522206.338745741
3754,Belmont,462635.79856011545
1965,Renton,240143.8116111971
2486,Sacramento,99249.56182120313
3684,Walnut Creek,441741.9419404546
7307,Clarksville,410599.0649185543
11914,Riverhead,226291.53340030872
12918,Angelus Oaks,99348.8770993542
11106,Town Of Crown Point,65008.790495275476
7727,Wolfeboro,168492.19486389024
5219,New York,246403.66838886772
638,Oceanside,245394.6698121224
12760,Penn Yan,82186.75624627603
564,Hollywood,154912.45358022442
6470,Cedar Creek,104520.93042685514
11683,Hartsel,105685.59399655601
11908,Covington Township,67043.08697503633
9974,Esparto,142376.2556428785
6209,Scappoose,142931.81455781392
4299,Jupiter,245228.04646328234
12796,Rickreall,201520.91194918493
12397,Parks,154878.0968470931
6426,Raleigh,287042.1654802017
5940,Hampton,64520.67454978176
7448,West Union,43470.78302268163
2063,Naples,283101.2127898977
5010,Denver,126150.0916391857
8296,Raymond,160015.15184154073
13265,Suwannee,74020.82293027053
1506,Lakewood,160521.11762323705
6572,Town of Malone,44410.11782016432
11164,Lake Arrowhead,102333.98347354843
3598,Fort Lauderdale,512942.63426912937
11482,Cabin John,490038.52980855596
8105,Bow,147653.1957481339
5766,Morrison,182983.71092676878
5392,Castaic,263103.0468113389
2737,Atascadero,253814.2004708689
1713,Edmonds,218361.12105368206
12679,Monmouth,87846.9690352728
8227,Bristol,137632.9177666812
3463,Tacoma,115321.10735353135
9945,Fairplay,153895.67808442426
11780,Town Of Jay,61511.26680601687
12836,Town of Milton,131478.07547821652
6754,Kingston,191808.9471886244
3919,Lake Havasu City,135645.95710285252
8656,Town of Rochester,110102.05609009067
750,Denver,182351.29493436773
6128,Leicester,121594.72839971178
2515,Santa Clarita,263420.52779284463
5566,Carlsbad,338558.14358813036
143,Malden,207916.44764845975
11623,Town Of Ellenburg,64714.600971072985
228,Yonkers,254711.11320131176
2840,Hicksville,242065.41885127392
5002,Cape May Court House,150536.27647611802
11556,Krebs,26331.280961401288
9710,Fair Play,118921.14961642904
8637,Inwood,222127.83876055368
3160,Fort Lauderdale,225816.79064544122
12980,Rockledge,34603.59576362412
8814,Town of Ticonderoga,66772.17453194775
472,San Diego,560061.6670444399
7857,Belmont,107259.19532968891
2066,Bremerton,128916.94117086877
1931,Santa Clarita,290104.7471379035
6803,Spring City,61093.30007796898
6639,Cloverdale,243466.8057417436
8473,Ball,55323.928565715614
11417,Alpena,49882.22741111122
8437,Turners Falls,96823.94458739342
11049,Jackson Township,63874.157708054954
5549,Rio Rico,64798.89344071113
6204,Falls Church,360760.80919591093
10323,Carson,102502.02740954742
4030,San Jose,315929.2596005023
1445,Ramapo,256761.8050054249
4603,Portsmouth,74887.27743750362
4539,Nipomo,305309.88798139803
3366,North Palm Beach,219885.19258904963
4700,Kendall West,190264.26380037714
7269,Tacoma,96829.47649907984
2670,East Meadow,248804.47578186035
7221,Springfield,86725.64375207483
482,Virginia Beach,165030.39423070493
3153,Winter Park,222148.60693244427
4169,El Sobrante,216858.43154481985
6610,Marksville,65966.2458510523
11732,Westmoreland,133393.19893521426
9184,Harrah,48443.185487176524
7327,Mountain Village,1063392.4897451657
1191,Denver,170957.67559836124
1602,Millsboro,143809.43936830387
8488,New Haven,249903.2989241984
5515,Duncanville,57855.2603789794
1648,San Marcos,261507.83374450984
6437,Big Bear City,114644.928423649
591,El Cajon,269990.17735012673
5033,New York,240520.42817975226
3022,Lorton,261880.73030292732
7054,Lower Merion Township,337427.97631407785
7959,Rainier,111152.50892221686
10934,Franklin Township,64720.58269498986
7284,Bridgeville,123666.85243211365
1940,Ken Caryl,169932.96976946728
7262,Franklin,85948.08076074037
4192,Phoenix,99278.82110021
4415,New York,460823.6079877343
5967,Westwood,379665.91353474173
756,Town Of Clifton Park,156982.01965985278
8483,Rye,383033.2751349653
282,Franklin,192103.90372531398
9821,Town of Remsen,71500.333244255
3506,Elmont,224889.23831699972
12762,Allenspark,154621.16902575415
9020,Mancos,140730.6868964744
11577,Lower Mahanoy Township,105096.2517538699
13807,Town Of Alma,24737.501903329838
7905,Nuevo,157342.70189596678
770,Oceanside,241222.277699241
7176,Gilford,144123.2855161149
1757,West Monroe,86235.22821506376
11298,Town Of Sterling,65027.54335489876
12763,Breda,71077.92629736064
12772,Speculator,94812.96846969797
2429,Denver,273449.7254496465
12020,Weathersfield,110249.79008305463
7339,Denton,120586.85168023565
9364,Sedalia,261366.75560823941
9745,Decaturville,38811.95898519246
7533,Calistoga,386545.66185954376
3887,Eastchester,542313.3256854499
5084,Paradise Valley,761110.691141153
2487,Plantation,161326.77139408106
11259,Royal Lakes,54208.700544392465
8279,Town of Granville,43565.32853845275
7803,Town of Frankfort,57639.91501118662
10946,Rangeley,123798.19275704188
2740,Centennial,193582.81208009337
9905,Town of Candor,57536.13074309869
12664,Newark,112801.45645344109
11326,Tamworth,99345.05123739073
9040,Watkins Glen,59405.12014679401
4273,Miami Springs,193689.9377664108
10422,Town Of Bangor,39450.743786591054
3275,Southampton Township,93659.61252512124
12000,Blue Creek,38870.612234325
12818,Velma,37786.26276694092
5486,Novato,402154.2742266916
6904,Burlington,141491.05344874144
8845,Brookland,56290.06117943707
2488,Ronkonkoma,195397.23243202703
4358,Mountlake Terrace,171072.11714597527
13079,Town Of Parishville,53082.650855656444
9531,Princeton,316609.85400338075
8898,Randolph,99101.34633793187
3297,Beaverton,144793.67690301882
13119,Solebury Township,418011.29018727737
6390,Madison,133991.084822685
13608,Bloomington,37794.97259211337
7279,Conifer,214380.92653231454
10467,Waverly,104826.7001618748
10232,Bluemont,210016.7147579772
5371,Renton,165467.01234606735
6139,Lubbock,31604.707650771288
7310,Rockland,90157.49482581373
13813,Waverly,40338.80313100599
3045,Bothell,245695.770440135
8540,Jefferson,113034.70021381375
3710,Rockville Centre,365382.2683664921
11679,Saint Joe,32304.094439314278
3662,Fountainbleau,169199.0035895778
9009,Omaha,123736.55426915783
12048,Williamsfield,48913.496957152354
7850,Morristown,55823.037574128066
9117,Northfield,87468.82563241513
2662,La Mesa,288519.77087673714
9545,Ravensdale,224267.06070707602
715,Dallas,165483.5547856375
10653,Masontown,39876.507117738336
5714,Santa Clarita,316062.251049825
7487,Williston Park,337037.3451525367
10137,Warner,125146.90475741588
6851,East Hills,616977.8740952456
6453,Oak Park,411729.3575916046
12595,Gill,149552.75988513886
11133,Sharon,59443.131355561934
8911,Chester,122417.33848334
8297,Helendale,102612.18023834415
13216,Hardyville,156492.73306736664
2808,Town of Amsterdam,69748.44681955098
12824,Chittenden,140696.86441607302
2892,Beaverton,166502.3994828636
10999,Mill City,76503.14333450356
11991,Town Of Edmeston,44415.86029284212
1700,El Centro,97348.09409070306
8847,Huron,66511.6763930573
6539,Cutler Bay,128551.0420789696
9164,Yaphank,198313.74694455386
9742,Latimore Township,109579.78318945096
3994,Tacoma,163833.812612155
8692,Hadley,190470.53217800122
651,Broomfield,166662.30526008233
7385,Dennis,202605.38630383566
8386,Roseland,291720.877407853
12652,Rice,86953.46066935701
1270,Tamiami,181959.78321124282
4115,Mustang,72837.46270831018
9309,Fair Haven,87104.43258033035
2527,Philadelphia,48022.74781124832
3426,Vista,267608.00615231146
13792,Carrollton,107019.40053315637
8243,Fowler,121843.60398860625
5272,Mount Vernon,161820.07026029527
6325,Rio Linda,113612.71754866994
3523,Englewood,191571.63469074012
55,Chicago,460116.8667440744
13661,Aroda,131818.49240537098
4825,Portland,142778.74729439482
9827,Shrewsbury,300319.56494609924
12797,Buckley,109014.87106397512
4043,San Diego,289991.04821046354
3478,Windsor,270467.6737427427
5799,Laurel,106724.01550079594
8892,Winchester,90816.5091412189
4525,Fort Myers Beach,265115.17552559014
7028,Moseley,217191.53586496983
8613,San Antonio,75216.61423163043
563,Denver,115927.41270878394
13140,Wharton Township,76857.03923995676
1726,Hialeah,155366.42196889067
7259,Sisters,228591.98613824823
1513,Fountainbleau,188528.93624577066
7124,Pendleton,72425.08909541901
1644,Mount Pleasant,225193.9945838141
7163,Rumson,621073.9505737374
7306,Butler Township,89338.16910414623
13612,Carrabelle,27770.430030989653
12231,Greenvale,375081.05350081885
5867,Beaufort,120950.9452591314
2644,Milwaukie,158412.47474148351
6366,Farmingville,196458.57086957624
13581,North Elba,106417.49526549061
7967,Town of Islip,297965.16857651464
6067,Taft,55820.640320583094
10225,Newton,366536.3346726786
7360,Town of Islip,275342.93607778
9606,Oakland,76011.58881617361
10447,Pauma Valley,280650.28285807354
3058,Duncan,39410.32345033438
10114,Panacea,146392.1009091719
10156,Town of Islip,229498.21561783052
1357,Lynn,147494.9194255828
9045,Wellfleet,345441.07819471444
13319,Dellrose,68453.07476367468
12917,Rudd,44463.870160825114
9792,Pierson,73454.54189440593
11310,Town of Esperance,85708.51910470489
2735,Norfolk,89922.31678927422
8242,West Long Branch,261499.1947763036
5255,Seaford,259437.92155694411
3802,Gloversville,49380.39662700441
10834,Winchester,151498.8482693196
13765,Town Of New Lisbon,61340.18634190642
713,Gilroy,305065.3953839296
1243,Oxnard,212080.0018284004
1676,Boone,149530.8704410441
10459,Yates,55894.51316364955
1826,Port Orchard,132522.9899015763
3517,Aptos,441968.86055490846
4645,Westlake Village,522292.92635680677
10546,Menallen Township,105817.05976048108
1835,Centennial,206851.9492907637
9160,Greenville,44970.74883486873
11529,Town Of Berne,115510.87261101096
3810,East Northport,284358.94677606
10695,Bethel,125818.88653483515
6543,Conroe,67878.80200570589
9950,Gore,36589.858724784215
5530,Magnolia,52504.91259667501
11220,Portland,206653.92558582366
10377,Montara,490195.07156034885
12049,Danbury,84644.16169834754
12456,Okauchee,251517.46277169895
9675,Casco,132094.35080288275
8682,Saint Joseph,83894.6038957502
8859,Rindge,134402.73820006088
2928,Valley Stream,240635.86972963176
8905,Enosburg,92506.37496066553
813,Richmond,166763.17912549744
8821,Village of Palmetto Bay,342822.0977072257
3938,Vallejo,156824.89291363285
11845,Holly,26299.299271816533
7636,Chilton,85558.6784051814
12421,Rensselaer Falls,42041.37289952801
2823,Kendall,181900.2241703582
2022,Jacksonville Beach,171071.74929116134
11860,Redbank Township,44872.49325754902
5066,Waltham,263133.772161144
6906,Charlestown,215390.9441965043
13607,Lumberland,90882.85024612887
6181,Manasquan,345310.53486975475
253,Gaithersburg,322851.0834778355
10303,Bryceville,103984.5916912202
13089,Crestline,87247.28357074916
5047,Yonkers,243225.44183806225
1044,Charlottesville,180776.46730048102
8592,Guilderland,152225.9513014413
5894,Fresno,79291.00290990282
3539,College Park,167104.04271889635
11194,Algonac,100838.46199434547
10874,Newcastle,146880.14685154427
9838,Eagle Creek,201140.77245147
5451,Cincinnati,110874.44684934057
1925,Chesapeake,142832.6369024288
3787,New York,357948.95448548696
6210,Snoqualmie,281825.4285173237
276,Fort Collins,178569.25839510997
10041,Williamstown,89516.73699959459
8995,Harwich Port,363692.1911485429
8869,South Buffalo Township,67613.34653825013
7001,Parlier,81335.14266619482
7469,Gray,143352.1795103609
5235,Franklin,224590.10685353185
373,Watsonville,272585.30833494314
3380,Santa Clarita,291078.0147874133
10182,Culver,88059.18439176894
2844,Pembroke Pines,146275.72227940234
3916,Garden City,456343.46153510286
8801,Conway,122410.06883442678
7785,Norfolk,252746.01324152655
10095,Corbett,242652.6193350558
9958,Cliffwood,162426.42503377626
6361,Gladstone,145432.53720174002
11480,Valley Falls,105392.5972588683
8912,Bell,58285.54152091916
9635,Town Of Day,102720.91483457523
8657,Reno,116841.63790124726
11405,Town of Sherman,38344.99672556392
11505,Town Of Belfast,33255.509095705165
6006,North Babylon,207994.99227157971
5999,Brewster,270162.23970752466
6455,San Jacinto,142511.71762396974
2459,Philadelphia,73352.0892707422
855,Spring Valley,225136.22450722102
5250,Novato,443525.40940313716
12924,Powhatan,33134.776254010714
5738,Sallisaw,40189.22179333887
3129,Bellmore,267861.71773447545
10577,South Fallsburg,65319.58825523029
6201,Yarmouth,172630.29613963378
9968,East Norwich,343125.67447869154
6588,Suncook,118930.39408354605
2857,Gig Harbor,231701.9541359665
10542,Iron City,32146.67480909741
1302,Henrico,94217.65085909939
3257,Hollywood,267344.3897524688
633,Baltimore,81931.90079760304
4040,Rutland,108737.50986031024
3877,Seatac,165460.21920810195
10023,Town Of Colesville,60863.4543251967
3035,Mount Vernon,259693.1601816916
12669,Union City,58950.884053796384
12991,Town Of Preble,70227.5048507989
12086,Cadwell,41770.53215281633
7957,Blowing Rock,227932.21571595015
4614,Ridgewood,403661.9878290618
832,Fort Collins,159328.16560946882
5892,Vancouver,117705.15256595574
12060,Catharine,56438.82264586572
12860,Peterson,101861.91334362584
12875,Lake Arrowhead,96077.529075119
2380,Lake Worth,92567.40147260213
11019,Webb,104296.26531048519
10806,Deltaville,183755.13033605568
7236,Charlotte,569139.6527711279
5534,Fruita,144246.96475923614
1907,Saint Petersburg,88217.02640751514
6636,Trenton,57625.57791812987
10756,Boyce,189192.82458228845
8479,Santa Clara,116261.41392952007
5831,Saint Petersburg,329082.5323329075
3216,Sebastopol,381127.20495765476
11291,Island Heights,213382.7220691845
3533,Odessa,192190.5540788555
8494,Albertson,380385.72797753406
10698,Byers,139397.57584809366
5976,Warrenton,203565.52315628
3287,Rose Hill,255476.13070981263
4650,Buckhannon,48445.4898121002
11292,Lanesboro,96205.50341187249
10315,Montour Falls,57544.905414514826
8816,Springville,143625.94326392663
1828,Brea,340290.0727578449
9541,Stateline,224596.2245886778
11871,Panama,25994.006977381665
9754,Town Of Ballston,141146.85656184232
10671,Ellendale,107855.03554355685
10697,Benton,73450.11263060763
11766,Caliente,96878.27758697957
2157,Corona,213543.28380596786
7256,Fort Gibson,67060.97902838181
1411,San Diego,451143.35212284717
729,Cathedral City,144462.60227208686
7653,Great Neck,590610.3832599218
12739,Mershon,51260.70372754544
11170,Semora,140769.93038259572
3864,Riverside,233284.5868938056
3013,Jonesboro,104713.30655509877
12457,Canal Township,46386.2297422495
2307,Long Branch,201450.43623894933
5092,Massapequa Park,268752.5619117859
8961,Fouke,38676.7400071884
3529,Phoenix,137102.38545551567
5501,Oakton,436639.13036381314
9105,Rush City,88078.35024311829
3569,Columbus,101378.77465231427
4601,Laconia,119655.71333670814
10532,North Bennington,109441.63250799953
12448,Alma,162337.41876625828
3795,Burlington,262954.10419653205
6212,Lake Park,90507.95555641165
5101,San Diego,223682.79692373125
8378,Alpine,337925.9140357745
1476,Phoenix,86777.7188745708
11889,Town Of Sterling,51349.18150967411
12034,Deer Island,130667.04647107936
4291,Corona,271398.0749720679
12264,Town of Lodi,57130.99687397559
4641,Altus,41170.03520689864
5308,Centennial,194366.14518884325
11197,Town Of Olive,157129.00474599554
11136,Town of Stockholm,45509.987229139406
7275,Prescott Valley,148296.00402285258
4004,Santa Paula,217281.33303659293
3616,Oceanside,270843.2138542583
4104,Spokane,120013.35502482115
2595,West Babylon,209299.09071370095
689,Eastvale,269628.06020016014
5794,Uniondale,210800.43942189927
2522,Baltimore,140306.69542597508
1545,Fairfax,274100.7120359017
8568,Centerport,363445.6798590143
12095,Jefferson,92438.87629825874
1351,The Hammocks,173761.3252601103
9727,Norwich,269676.5594771678
11513,Colrain,101944.81845423805
1504,Hialeah,165703.6571046862
1143,Jersey City,182490.06424265445
1856,West Sacramento,170849.45281530483
5798,Westminster,118487.5893701959
6098,Reston,339587.7418746535
2044,Petaluma,286567.18216724537
1561,San Rafael,536764.2945347067
5128,Escondido,332711.83187573147
5538,Marion,49267.254719221964
12780,Walpole,80203.6826864561
12501,Piney Point,193705.206706949
3912,Crofton,207538.77771019915
229,Hialeah,161062.45010745962
7142,Wellesley,615221.3302487272
7909,Gainesboro,37097.382082173135
2180,Thousand Oaks,434093.81319645466
2639,Denver,232767.871462935
12352,Scituate,224447.56053284628
3582,Davie,186236.91485060254
226,The Crossings,160196.46402945806
700,Tigard,182868.27936209147
10682,Taft,66162.61232620981
4470,Traverse City,104652.63446445037
13457,Lexington Park,200374.47386460355
5055,Minneapolis,212286.94047302753
10919,Varick,81650.15891006288
7954,Town of Liberty,64451.04023982606
7355,Port Jefferson,346651.6402481712
6982,Montclair,414022.20698157727
13183,Liberty,74811.84433409473
4099,Medford,177791.65242287726
7460,Boring,223100.05802147466
9282,Lancaster Township,133494.7614271112
10401,Center,47996.495566644626
12660,Elgin,150082.7461327972
9361,Edisto Beach,245737.9433617381
1943,Utica,55548.05052607051
5752,Setauket,354985.9070782108
9224,Villa Park,650882.5102499466
649,Santee,250662.4613192952
11028,Andover,124076.62271300405
2173,Portland,145482.4904903404
12701,Umpqua,112998.89834794065
1454,Lynnwood,205614.19525619972
2126,Gloucester,254905.05338521156
12291,Avenue,159694.74179638445
6726,Holtsville,228373.63032061968
5348,Imperial,121071.6439163514
12230,Town of Cherry Creek,27383.62196533225
12330,Bennington,93393.22102815457
10237,Wellborn,58853.97271836316
4883,Melville,393927.9698187225
3987,Delray Beach,137958.57545807568
11920,Sardis,33228.67602384122
11069,Warm Springs,60218.42370896458
141,Laguna Niguel,474523.3066922642
5673,Santa Barbara,600442.345094542
10189,Bowdoinham,113448.5185213159
8446,Greenback,104384.80381433918
7060,Woodmere,402542.7740269101
5024,Fort Lauderdale,477671.23928484716
12055,Town Of Cochecton,84292.38123768006
13713,Lakeshore,150642.6461147568
10969,Mount Desert,282857.0781650277
11063,Clarendon,119397.8675885314
3960,Towson,181416.77668102298
6234,Woodland,157871.63240050047
13725,Richburg,26011.17521314495
12787,Town Of Parishville,43955.784251702775
7183,East Rockaway,261259.98192598988
2415,Saint Louis,206260.41343718965
6756,Seminole,29887.308997230874
8500,Aurora,190647.65010372933
12813,Mill Neck,1108750.1995986716
10984,Manning,62031.94552414813
5705,Hockley,95539.43096402836
9250,Meeker,53133.718372249525
12075,Blue Rock,46207.4428831164
6917,Easttown Township,349128.84094849066
9362,Micanopy,98332.55766332569
9533,Lake Arrowhead,205344.37370084366
13499,New Scotland,105730.97001888383
11729,Creston,288244.9199649856
5077,Windham,137034.67586573635
1744,Apple Valley,107192.58772676707
8078,Closter,377268.57080935984
9253,Concrete,91085.6359564516
7313,Town of Islip,245471.13075273845
13196,Mann Township,79057.66719809006
11944,Cascade Locks,104508.38422473716
12876,Issaquah,343924.320708681
6987,Mount Sinai,296690.5316489389
10835,Fillmore,38950.42514834169
10046,Folly Beach,408541.058916872
9150,Town of Middleburgh,70519.31174672008
3253,Farmingdale,240621.9244390637
10482,Alstead,99953.2196384093
8720,Lyndon,80786.10547980464
863,Miami,84552.48078652658
11975,Palmer,32893.984166910035
9542,Union,114872.7734374828
11223,Barnsdall,40828.64466856716
9296,Beavercreek,220987.84680649333
1974,Rockwall,144780.45986017026
12046,Town of Almond,44975.15316539165
10800,Amity,35131.360734192815
2171,Grand Haven,102963.03796720317
369,Augusta,71728.56203041886
13590,Fulton,66811.07755568571
5779,Warrenton,246949.4582077415
2558,Lake Havasu City,136649.56210883928
8946,Homestead,228258.11222683886
11437,Penn Township,36867.91575683239
936,Beaverton,169832.9371039888
1802,McMinnville,130001.17115597255
1784,Apple Valley,119226.48658776787
4767,Greenfield,103764.01558857923
12519,Town Of Hamden,62856.80173753088
1548,Columbia,194312.9786020475
7637,Plaistow,154171.720989931
4354,New York,232672.8427215946
5319,Saint Albans,119726.75053620574
10499,Mulino,210095.85875423477
8943,Manchester,129075.71006317242
1598,Chico,166645.39719992015
7661,Dagsboro,168641.37475141857
5154,Weston,242615.3315142673
12678,Town of Richmondville,87013.98811756213
13705,Bozman,185531.921285444
3113,East Falmouth,215401.9164241196
1710,Kendall West,171943.6874366083
13533,Harmans,167531.08260064828
10983,Berkshire,55014.77198872045
3266,Minneapolis,187955.94315750388
8007,Center Moriches,245222.9908095281
381,Austin,109039.82158762008
7169,Glen Head,572188.2317242397
5815,Old Orchard Beach,140994.9534077787
6236,Saint Paul,97041.74002270547
10077,Harris,109081.42885189367
2439,The Woodlands,239148.0949156509
12159,Kennedyville,190918.07636766988
6468,Wellesley,767933.3802569446
3751,New Carrollton,137372.23326125095
9454,Courtland,97492.00636478745
5836,Kerman,113322.4976474368
7417,Berryville,203304.30914993933
2600,Muskogee,47892.316441657735
11297,Prather,186706.33202395844
7950,Jamestown,374326.2942406625
12731,Dulzura,214891.61044843512
12361,Town of Lawrence,37677.38332589941
11159,Zuni,115378.15794858664
6646,Poquoson,175097.65652403212
3940,Lake Havasu City,111378.31269121893
6174,Wynnewood,324487.2413664364
10013,Graysville,45755.724455455595
13907,Annapolis,561323.5026542429
208,Philadelphia,94676.59853588443
11919,Topping,136324.12921135995
2064,Norfolk,109077.15133958284
13675,Marshall,448834.08190383133
13798,Timber,125383.18502768587
7635,Bowdon,53223.17053878848
596,Dunedin,117460.99357849445
13194,Middleville,48031.074247887635
11875,Shawboro,119834.04163436465
8818,Lower Merion Township,391894.0771240189
1897,Hialeah,147087.1733098826
11656,Penn Yan,107332.6817790261
13047,Sutton,85270.68185381686
5958,Bonita,327462.01542286034
9343,Alexander,127883.45385103619
4756,Wilmington,245691.95738615378
8254,Tulsa,100788.55153495145
11624,Eagle,52165.360151973626
4440,Lawrence,141517.02046216527
4106,Stoneham,277108.4998113418
8170,Clatskanie,109894.65932950636
4828,Longview,41384.7358713215
12358,Barboursville,135424.78225799525
6063,Tyrone Township,57666.480358532135
8050,Carnation,270170.72337478923
605,Fairfax,315423.8077167401
4070,Chesapeake,92072.00333823453
2013,Annapolis,257736.4467960812
4453,San Jose,357080.8309799471
6482,Town of Islip,272937.32637369685
10620,Colchester,87286.86575300523
13567,Eatonville,85981.96675594446
4427,Newark,127364.64435131048
7148,Calimesa,157127.4852216951
10899,Marbletown,145323.18574626124
2943,Pikesville,196195.37391393102
6184,Dunlap,56348.197042084226
5968,Westview,97877.21372546487
11440,Broad Run,274083.4048041528
2073,Charleston,247738.31610368149
3349,Wakefield,270965.7345908456
2424,Petaluma,357766.0855594113
5459,Florida City,74160.53887640133
600,Yucaipa,171404.68457073165
1614,Highlands Ranch,237259.4436578284
2327,Phoenix,128385.94458374284
8422,Delmar,107933.49957899158
4007,New York,231463.1324786252
4571,Winchester,203876.0288621798
6786,Harrison,593329.63904001
7916,Santa Cruz,425102.5072620475
4398,Dallas,122338.11420263721
8597,Woodbridge,172333.6631865952
5874,Denver,156904.64256786046
567,Vallejo,202346.63909826637
9277,Granby,199131.34455460825
10750,Montague,132193.41673615813
2542,Norfolk,122583.04854649893
11401,Cumberland,359548.06423788314
3853,Lutz,170134.5753012915
4327,Brawley,98755.48263138467
2752,San Antonio,71798.00052627643
10993,Woodsboro,184835.6720113049
6716,Fairview,225843.05424807145
3443,Naples,126682.25922843801
11189,Town of Mooers,65038.074452784334
5848,Othello,81730.06136995961
12771,Goldvein,209136.0042005716
11779,Springfield,52112.234715906015
1833,Ellicott City,329215.9061024944
2921,Town Of Kingsbury,130676.2724776689
12820,Aydlett,132455.27962741972
8362,Morganton,123866.41528537216
7654,Jamul,320775.2559641907
9499,China Village,96023.40924516604
13163,Wye Mills,238316.34216010929
8628,Bonsall,361804.6415355221
13217,Frontenac,90490.33237403656
8337,Windsor,126982.45918640113
13413,Mora,46166.57411282788
1439,Fresno,180041.70793886503
1140,Columbus,104565.2462045927
8873,Loudon,139933.6987718909
12656,Jefferson,121803.41662908047
3157,Wildomar,190047.20535395888
12466,Oak Ridge,43600.94434968518
