,City,2008
4427,Newark,188415.2906766521
7148,Calimesa,239968.13078372926
10899,Marbletown,214826.75171031637
2943,Pikesville,292241.7751589697
6184,Dunlap,87742.78001612889
5968,Westview,148266.33226390823
11440,Broad Run,407677.6353477622
2073,Charleston,359774.89013705624
3349,Wakefield,408868.81899127853
2424,Petaluma,553029.3591043804
5459,Florida City,114690.59273276998
600,Yucaipa,262183.057679824
1614,Highlands Ranch,364736.5680221056
2327,Phoenix,202929.77563557983
8422,Delmar,161795.01383022245
4007,New York,354231.2554923214
4571,Winchester,311198.4186398807
6786,Harrison,864171.9326744098
7916,Santa Cruz,650303.1628968688
4398,Dallas,195754.74654615426
8597,Woodbridge,280851.1922516289
5874,Denver,245994.51640900914
567,Vallejo,311527.1543109527
9277,Granby,311638.4293736677
10750,Montague,198266.00822792298
2542,Norfolk,182100.21505272546
11401,Cumberland,530148.9817551194
3853,Lutz,260958.41564458504
4327,Brawley,154079.05458887602
2752,San Antonio,113013.68927195233
10993,Woodsboro,275786.07709877874
6716,Fairview,337333.0947018607
3443,Naples,190180.12492148267
11189,Town of Mooers,95272.62442292162
5848,Othello,130761.30817997325
12771,Goldvein,313053.89540316514
11779,Springfield,74567.5524231956
1833,Ellicott City,490021.9216278102
2921,Town Of Kingsbury,190761.48410320125
12820,Aydlett,196339.90954583552
8362,Morganton,186106.1355015712
7654,Jamul,485880.7961928959
9499,China Village,140020.01245520884
13163,Wye Mills,357211.9784205865
8628,Bonsall,545974.1146617103
13217,Frontenac,137629.84256921848
8337,Windsor,189113.16995204808
13413,Mora,68827.46008665035
1439,Fresno,272453.72603874037
1140,Columbus,168724.98492489336
8873,Loudon,207054.6408786072
12656,Jefferson,186291.94875539496
3157,Wildomar,288911.67156261555
12466,Oak Ridge,69761.83479724701
10074,Port Ewen,167272.89978751453
11213,Cowanshannock Township,86139.97988375241
11601,Waynesfield,71562.96071887469
2675,Weston,307371.9314954693
3592,Amherst,303632.2766148229
10681,Helena,42778.36124792521
13458,Town of Chatham,213101.64108228
1108,Miami,240465.76592957173
3147,Saint Paul,279712.793398372
3502,Centralia,150608.8636007534
9399,Fox Island,444294.1563013735
11710,Valleyford,271048.2826056183
1415,Minneapolis,189930.78905919372
1808,Oxnard,390386.4981523553
9855,Catlett,322088.116654318
1632,Escondido,412384.3956078564
4434,Scarborough,346945.7466950001
6412,Jupiter,311091.01980842673
10037,Ira,97248.60461543452
12817,Sullivan,152056.73725745958
7689,Troy,84896.77089017103
4875,Bethpage,381873.0854383577
6363,New York,395779.92625396204
6785,Eugene,299180.0156461352
7300,Garnet Valley,368997.6035237947
1153,Fallbrook,433133.8816182667
3132,Highlands Ranch,325670.90180143795
4198,Cocoa Beach,301988.9091177684
1433,Renton,310493.41729711177
2040,Lindenhurst,305187.1670335709
7074,Roosevelt,280760.9834197156
12620,Leedey,78598.67341105286
11200,Town of Sandy Creek,83034.91891798383
2605,Radnor Township,469831.2628670175
7103,Piedmont,156878.84095243886
7782,Guerneville,317196.1727630837
4048,Tacoma,261117.0698348005
5173,Largo,149292.5424654697
13344,Town Of Shandaken,159400.31331163744
10381,Levant,139107.54710384845
6947,Town of Rhinebeck,302878.54367727385
7644,Huntington,467597.67916739685
13003,San Geronimo,778657.8661487574
1277,Rohnert Park,383509.8651644398
5886,Newtown,325404.4606012625
5377,Mars,334448.5956587163
3221,Saint Petersburg,182027.1541360703
5995,Banner Elk,217873.8920697234
8655,Clear Lake,199279.721034276
2532,Grand Prairie,87926.99865663509
6797,New York,403663.44436052383
2922,Moorpark,515056.8515953026
8561,Santa Fe,161395.16858967525
9553,Carrabelle,136907.37886148368
1236,Houston,98407.8571613518
5588,Gorham,222095.63283112764
13744,Easton,229538.70671639105
6163,Bedford,543721.8453030552
2831,New Britain,122443.29707577136
5981,Town of Islip,422104.8217730975
6961,Pleasantville,594801.0165658253
8121,Del Monte Forest,1111095.6267120852
11744,Bristol,283657.95803340804
9324,San Antonio,73299.93334237515
4020,Renton,296158.54810683784
12903,Reading,106667.07397335711
3943,Salt Lake City,267650.431485159
3016,Newtown Township,403153.6947871733
13116,New Suffolk,561675.616943995
1404,Poway,544526.7619943541
8994,Barnstable,395359.0203083682
13618,Yorkshire,110944.63933504776
7381,Ridgefield,399337.50505453296
9236,Idaho Springs,235595.86785297273
5594,Selbyville,301214.85857952357
11747,Collinston,64375.83955974286
5696,East Riverdale,219393.04602095557
2789,Sterling,301666.7125392341
13646,Exeter,76206.78255923343
7449,Yarmouth,342223.48044867924
4808,Brookings,273902.5453950005
2444,Atlanta,268862.1233587514
8323,Gold Beach,244811.00128400754
808,Simi Valley,445235.1965023241
13325,Wrightstown Township,408672.8959063976
725,Catonsville,256774.7708774177
13198,Lorane,185384.24190893813
13913,Cumberland,645804.4500060761
4561,Houston,207094.08080256905
1661,Chico,263135.63077342353
7641,Leonia,466807.02171416406
4248,Scottsdale,254164.48017437122
8135,Barnstable,520174.229893723
4884,Tequesta,320755.8654846498
3740,Cohoes,161294.32348843213
12936,Gilbertsville,95868.51057219977
7187,Henrico,174206.97886064328
9991,Belgrade,183044.45602102648
11238,Yoncalla,101419.51006032623
5764,Plymouth Township,285334.09503765183
4113,Alexandria,131278.00434240222
8634,Town Of Greenburgh,454683.388284287
3892,Plainview,480577.6763680654
10755,Readyville,162285.54119050244
11520,Cortez,623721.9380414739
10342,Occidental,655231.3626852361
199,Temecula,348790.44981535716
610,Richmond,163555.51965531972
3654,Coachella,168999.52608924225
1643,Victorville,165320.15359003725
12788,Tenmile,133089.96420090587
6112,Hooksett,247341.4097831281
6193,Park Rapids,160204.7340298121
7352,Nine Mile Falls,238938.21971646175
1522,Temple Hills,196669.79551685497
9312,Town of Hamilton,152734.1438395751
1071,North Lauderdale,154096.40697814804
2733,Saint Paul,261020.0098047423
3964,Evergreen,413030.673536991
12507,Roscoe,54531.788124089006
7932,Saint Rose,126596.39594491724
9925,Counce,123958.51859253696
9426,Greensboro,160172.4690952874
8124,Oradell,490523.3448723815
2502,Santa Rosa,349788.794393792
2673,Banning,177161.8826192525
6252,Grand Prairie,247466.57440970012
4694,San Antonio,67680.42926393675
10299,Konawa,39256.35211984652
13195,Town of Liberty,96537.83400699103
802,Oklahoma City,142985.65743261424
12867,Placerville,518092.3546855997
8322,Lincoln,167458.42901639518
6876,Grand Terrace,266054.1496073322
7250,Frankford,236434.6405871704
7899,Castroville,317266.4940883813
3819,Grand Junction,151148.86015450867
31,Yukon,130020.03880618954
9435,Upper Makefield Township,478260.75153703464
1653,Thousand Oaks,547713.9416247844
13172,Dryfork,81946.24304450347
6570,Mastic,194249.53624003788
667,Dallas,252740.58493509356
5159,Gig Harbor,377908.7551252419
8214,Cedar Rapids,282534.7050823049
3932,Highlands Ranch,336859.9961636648
11396,South Roxana,53080.737772002736
5236,Stuart,393360.4501914742
11050,Liberty,93211.42544609473
11091,Mayville,370794.0468937063
4157,Baltimore,42188.69766993657
12935,Mulhall,96987.3469969907
7830,Easttown Township,538848.2252194308
9203,Pinon Hills,196340.67865606848
5393,Valley Stream,408449.89168714173
4487,Olney,418844.8050609216
5914,Greenwood,111296.97157596836
5963,Ardmore,275666.8616984845
10222,Woodridge,89941.47791164773
5611,Weston,386122.4044316261
7868,Toano,239969.2237889601
13254,Connelly,113256.90838806864
9407,Tracy City,58524.96932227003
7202,Cambria,570938.000458943
6911,Lake Grove,364426.44788602716
11553,Milan,48865.53569988081
9167,Wakefield,199096.8238002325
10245,Lookout Mountain,188691.72205835977
13595,Manor Township,44773.165668586575
12384,Town Of Edmeston,81136.49335363887
8583,Lyons,356905.17148644046
9243,Carefree,610121.5160808178
12630,Town Of Shandaken,281502.2138288707
2927,Lincolnia,406701.74758359604
11846,Red Feather Lakes,203302.69767745773
13098,Damascus Township,153038.10055785615
907,Columbia,360954.77065310994
4960,Baltimore,144649.16817235816
2108,Chesapeake,229265.07699601358
11840,Manchester Township,174249.71930410506
10228,Rivesville,61279.82334830131
9262,Georgetown,146882.16690552462
5776,Weymouth,300450.3023125876
8519,Manchester,722257.3807872235
8532,Hampton,68012.24564785662
5196,Chesapeake,172974.33112203886
2518,Norfolk,176556.0647097006
11430,Silverado,518793.09381890245
10292,Morris,72104.47144295683
7413,Eastchester,616865.7671273026
8746,Valhalla,522154.91089164757
3091,Greenbelt,204365.85464808246
6396,Gretna,214678.86397133023
2179,Minneapolis,186707.83562120766
3461,Livingston,506933.2672040633
5663,Saint Paul,219475.53731463602
12305,Springfield,131698.96352333852
4131,Broomfield,458561.8369481096
1185,Patchogue,277173.2182906404
9166,Clifton,293803.2864330682
11284,Reva,209639.25916408625
7056,Oneida,71055.98600764455
674,New York,387370.89714544115
3198,Easton,237134.49468533727
7801,Cobleskill,118987.45910626266
494,Murrieta,318417.5330647594
10493,Quapaw,58905.88942115777
12339,Sonoma,418974.5709602481
5640,Carpinteria,767953.0747297597
13699,North Harmony,147724.661660298
959,Massapequa,406952.49761177966
3814,San Jacinto,180856.1453219549
4878,Barnstable,252322.36177447552
10734,Robins,243690.88905708477
3011,Sacramento,156022.64435208152
12723,Charlestown,178295.33366106852
4321,Alexandria,651199.3288985876
3790,Severna Park,433713.7387501489
9549,Watonga,45660.30686132943
7974,Warwick Township,390192.1168407333
10239,Calico Rock,71198.19615640945
1541,Sonoma,580176.1068210255
3610,Middletown Township,364171.4108095183
10288,Center Harbor,270915.8358781445
4924,Minneapolis,362472.08181837347
2984,Merrick,441382.46479792526
6970,Buffalo,44109.45003711058
3845,Monroe,161587.84616766757
9381,Fresno,259194.0813089685
180,Chesapeake,227370.80306968125
5227,Lathrop,256415.003640882
1684,Manassas,261503.27253455512
12114,Barnegat Light,725998.900553804
2989,Laurel,350276.9498628937
3449,New York,368461.05721615173
3362,Falls Church,487248.4155072706
151,New York,375775.5506524073
10738,Hindsville,125750.67553328193
2530,Thornton,195569.0971798401
10521,Barker,94145.03373156072
10536,Hatfield,263037.12597580283
10883,Maurertown,166458.2767881236
2562,Littleton,289198.5482491889
10416,Kiowa,304314.4952440234
10308,Evensville,93274.35916984254
12250,Fairfield,208652.17565425
4548,Oklahoma City,118982.3214295138
10259,Los Angeles,295585.0879660676
9419,Glenmora,79298.13983781397
12270,Sitka,57926.682510419974
5504,Chantilly,450064.9736636125
9729,Fraser,382778.1641713621
5521,Salt Lake City,204664.7960008024
3770,River Vale,487827.6672832209
6422,Oklahoma City,71374.6935746559
6505,Lebanon,215976.21994707218
5745,North Bend,386605.08376228454
8915,North Falmouth,466671.66194425826
12533,Town Of Genoa,94208.64537290095
1091,New York,358478.867359253
408,Oregon City,280402.03929926374
10547,Pine Beach,235822.1501125593
9659,Thornwood,577430.936204623
13314,Winchester,110135.04026521863
10275,Penryn,385152.3754764467
131,Fairfield,258999.4933088317
8667,Saint Paul,185470.29690088306
1935,Salt Lake City,252003.45989177536
2256,Havertown,270957.82443969377
4077,Sherwood,306636.3648515172
13160,South Newton Township,132163.16287339845
10597,Haworth,554583.0488566951
4729,Olympia,235645.9910698268
12686,Londonderry Township,128951.96286180775
10795,Rumney,137272.97980902062
1515,Santa Rosa,396433.5366666499
10016,Leon,61657.24318251442
6413,Rochester,208416.33092251327
2080,Temecula,332123.71812666976
9085,South Deerfield,231905.3050515175
562,San Diego,530552.1968381244
6026,Scotts Valley,678827.1247380448
11867,Woodland,166140.65638596786
3432,Charlottesville,230156.7755327012
11682,McDade,165650.57646713546
9863,Lake Katrine,162292.40317656595
12061,Barre,120751.9487012088
6780,Cooper City,442693.7020187675
7368,Lubbock,92764.22025399565
629,Bloomfield,288774.1460354159
6990,Amherst,145126.22859261272
4952,Weymouth,339349.83520777425
9576,Biscoe,61424.42681021497
4280,Lake Clarke Shores,164678.53575785534
4377,Pembroke Pines,306183.2785941813
7753,Wading River,366673.65449489385
3178,Coram,281630.3110242549
5514,Freeport,95356.49006253811
13650,Delaware,181602.398980388
6073,Wyckoff,644665.9228655496
66,Lakewood Township,315048.5491546988
1176,Palmdale,283377.4748320378
13336,Wittman,221006.8049279469
12536,Wentworth,143059.82061082195
6012,Kansas City,269349.5759452243
8073,Town of Tupper Lake,91306.29281462674
12609,Town Of Olive,232030.1635248561
3930,Brunswick,220043.2100593765
2061,Longmont,370536.95624388783
10032,Riva,394223.30084516964
3798,Centreville,312337.3713223557
4627,Summit,755307.0702689977
5736,Minneapolis,194585.94490019485
12577,Hartsfield,82014.02466725065
13416,McDaniel,262621.2261209902
2980,Newport News,155215.42655465406
295,Scottsdale,249948.9673833673
13818,Java,91323.19939577447
1989,Pompano Beach,209853.22410128027
12866,Hickory Ridge,42090.22830302893
2122,Philadelphia,172435.34337131068
8100,Boyds,526506.0140733267
12858,Town Of Somers,381574.5649321485
1958,Centreville,382985.99498441257
5105,Orinda,1460825.8645210604
11527,Lower Tyrone Township,88091.87770698083
4555,Pacific Grove,662230.7801485576
8743,Dundee,98105.22250737023
13502,Okmulgee,44975.4735448976
12429,Madison,202699.36433472642
1249,Escondido,355636.14616103115
11233,Franconia,249874.28092965428
11906,Wright City,39700.24919136267
4486,Newark,157210.06452804225
5368,Silver Spring,322056.727562966
9064,Red Boiling Springs,53566.14541271459
13153,Saint Albans,174704.34967067742
11087,Franklin Township,127339.9122585298
9075,Rochester,336229.220094375
4353,Snohomish,423186.4591915184
12366,Canaseraga,49777.308415550986
9316,Morongo Valley,124243.46372430449
1999,Scottsdale,210234.0605837672
12923,Westview,98367.75744337768
10962,Black Brook,78643.70888835339
7179,East Rutherford,337570.65670158487
3709,Madeira Beach,279889.5946367836
8991,Preston,166313.6327645644
8766,Fulton,595173.2298536091
133,Pembroke Pines,201109.1594146477
7247,Alma,58555.61433767909
4535,Paramus,501907.98584858276
3136,Menifee,182989.15383409575
11077,Nobleboro,192450.49875581585
11821,Chaptico,216949.81113475215
11016,Ivor,144007.95460265185
9049,Rockvale,170881.5934631036
9231,Cutchogue,569211.3502040325
10543,Alta,103539.66523734898
4754,Ojai,512240.29424471396
13522,Perkasie,282637.82770846214
248,Fort Lauderdale,132283.66407173622
11765,Rose,86407.52900523492
1294,Woburn,369142.0810969413
2636,Madison,266300.305698287
9865,Montverde,248314.9394778705
2368,Philadelphia,208929.48255217425
2813,Smithtown,435367.93856589706
9384,Rio Grande,186545.88108380465
12372,Strawberry,49867.96615653104
5171,Dartmouth,276740.488406374
12459,Bedminster Township,360630.91592607263
12481,Harpswell,343871.9881599375
3248,Baldwin,356267.7619756905
11144,Thornbury Township,468777.46071163076
11381,Monte Rio,336089.8029029823
7741,Mattapoisett,374163.4535512216
12680,Woodland Township,226872.4408879708
10241,Trenton,132553.73285479672
6106,Norfolk,147040.70306368268
4293,Largo,183362.07740223032
7171,Hugo,50222.293453382015
2098,Portland,189507.76195651112
5820,Hartsdale,523174.9300315258
3540,Charlotte,250747.04660013504
11397,Palm Harbor,261959.0182976461
134,Bothell,388185.58846062986
1097,Saint Louis Park,291721.3155769219
12021,Gill,182289.90457324305
10583,Moweaqua,93290.46661134252
8998,North Berwick,212288.01540400725
4304,Alexandria,485053.1960464744
3245,Fresno,176190.66605514532
4717,Town of Colonie,204065.7151840556
13676,Dry Creek,48320.31432555002
11196,Bokoshe,58589.322097272416
5821,Houston,82280.90424837642
5056,Longboat Key,701564.994939522
4342,Towson,388469.4303723389
7333,Denver,297136.62035583425
3455,Lynnwood,333130.33863314945
10985,Town Of Great Valley,116331.4915945324
11552,Cecil,156127.59467824316
11697,Topton,172188.49993863568
11916,Vici,70607.38477199539
13202,Town Of Shandaken,177575.45320601136
10429,Donalds,71085.0944903867
246,Miramar,300994.99469848786
440,Austin,160429.51782029186
2809,Westchase,278918.05578326155
8890,Shoreham,396797.11319511506
10033,Trappe,212787.7147647086
6514,Strasburg,163821.14923026346
1374,Everett,305864.13356314704
11979,Henderson,194296.37952720892
424,Chicago,214218.22906857872
1017,Escondido,384719.33715400734
13645,Coleman Falls,159643.74711143255
688,Coral Springs,250009.7416502588
11720,Depew,75879.99885751933
4855,Warrington Township,333872.7413811251
3587,Twentynine Palms,92774.19318343504
13664,Saffell,59932.64315697988
8282,East Sandwich,385183.3899515931
4227,New York,411238.1737127064
3085,Minneapolis,645413.6087085989
6877,Nether Providence Township,293067.5538723861
11644,Maurertown,182562.04606350887
9520,Milton,181957.96964137905
2407,Ramona,387009.20995225786
11184,Columbia City,227230.9782497997
13370,Town Of Glenville,173270.4495664982
1657,Portland,224757.53340341896
11167,Heuvelton,63584.75465160142
6393,Waltham,468044.981631061
11716,Big Island,115743.2706627491
10555,Edmond,258386.21871986106
13000,Genesee,52936.50472113655
13610,Fulton,90088.74641364896
6285,Villas,156154.50265875724
5803,Vancouver,197356.18469497727
846,Annapolis,403280.2730387648
13002,Jefferson,185271.69468931312
290,Vacaville,288480.26738152764
9591,Perryopolis,104967.61073006292
8671,Lewisburg,76518.26001929533
5005,New York,700813.2807970432
13759,Town Of Bethlehem,139875.33251891934
4629,Arnold,364382.94190956507
6627,Northampton,231789.894657559
10080,Hallowell,162628.8488585176
11660,Carlton,103413.12711773324
4947,Selden,272155.3074807194
9258,Chouteau,92840.62604443572
13492,Crawford,224082.18389727199
12861,Hurricane Mills,107600.74563897602
12572,Fairhope,265621.58229017915
5490,Haddonfield,411572.2517297209
798,Hackensack,293767.0158221338
5264,Lenoir City,110157.00246116119
4368,Centereach,304841.06640107586
2756,Forest Heights,189582.7814109417
8157,Melrose,132646.30523579553
6301,Camp Verde,179493.07190457493
9439,Town of Schoharie,129586.31818312992
3936,Prescott,326978.0525578722
13300,Sebastopol,608237.8037018954
9335,Hubbard,212397.73607133067
9544,Altoona,100501.17081855897
9518,Bow,353008.93644084927
4244,Canby,272657.135658316
12744,East Pikeland Township,305909.8932159812
138,Carmichael,272664.6270642457
1702,Houston,374741.4761027744
12756,Issue,323936.5679712147
8289,Town of Corinth,134342.46538152205
8965,Royal,132305.4177472892
11497,Norwood,212933.0321509669
5363,Rostraver Township,95900.8100209834
9046,Anza,178412.06939273753
4294,Bowie,264054.68038795434
4675,Port Jefferson Station,312856.0883337953
5701,Fort Pierce,280089.03427278716
11343,Paupack Township,211887.67684519285
8477,Town of Broadalbin,129717.23068185852
969,Miami,288046.2063885481
7758,Cohasset,730654.2639071455
10407,Londonderry Township,71098.61791256847
2657,Franklin,361087.93142804224
4706,Port Hueneme,321814.59326254856
3167,Oklahoma City,72739.95391793968
4735,Shirley,221481.96041915333
3437,Wilmington Island,216075.1225449599
7217,Independence,165742.12804308586
6781,Brewer,126455.34531814365
11115,Hector,63721.09957982918
11479,Dresden,140289.50275680592
11594,Oktaha,70747.13486672803
12840,Town Of Lewis,84542.40813901888
10816,Beechgrove,113797.8464516206
2238,Philadelphia,163115.79176380814
1368,Houston,175371.17037636976
9964,Marbletown,242411.48884544263
13302,Centerville,69771.78746312142
11570,West River,398643.4969305063
13411,Richmond,232739.81577270216
678,Bangor,124454.4587266017
7115,Town of Herkimer,66448.71882168746
10451,Town of Ovid,90510.7182206395
7937,Peterborough,201232.5987997316
2935,Doylestown Township,350954.1381669543
10557,Rentz,77239.33098946883
9515,Millstone Township,482025.0095560986
4090,Miami,162907.91046138483
2130,Pembroke Pines,317617.8403646742
556,Huntington,485222.6040721942
10373,Adrian,52683.07963522255
6617,Chula Vista,553703.003576835
6831,Miller Place,397292.8331934685
6495,Lake Dallas,162039.15914521046
10058,Rossville,231548.2250731064
13229,Liberty Hill,212135.43939774454
6861,Cedar Grove,417266.064089899
1037,Rochester,83220.6633799643
11756,Chula,112780.2531497407
2934,Town of Colonie,168256.72464830865
8269,Gravette,116479.35353526314
4066,Roseburg,126636.24679466535
7693,Iva,85583.14904551543
5721,Levittown,201576.71257485167
3340,Depew,114285.15329969945
2300,Chillum,253237.34191818745
9735,Elk,180990.3943505029
11501,Lovingston,166753.08925483227
5382,Truckee,471971.4556311187
10404,Alton,268478.725642776
3252,Minneapolis,214473.4420522621
7849,Guilderland,211560.19161552266
7146,Woodstock,172704.73366781912
1803,Flagstaff,262563.8569846765
240,Margate,184714.19475480184
4222,Stafford,274128.2245251507
759,Fort Lee,568148.0788014879
12973,Hatfield,258092.6689754148
5841,Solebury Township,534867.3365716923
3576,Weaverville,222965.16216912816
8247,Ocean Township,357968.93796599796
13219,Frederick,231790.1565661737
12658,Fairfield,146146.9586659355
8848,Rochelle Park,323536.49381369306
951,Salem,309774.1143756849
275,New York,5932497.6981294425
3452,Denton,122693.96345476632
2397,McLean,1056752.8013921836
1291,Camarillo,484129.3237718764
5644,Yarmouth,278850.2093902713
5138,Dallas,443326.78215225844
2734,Farmers Branch,141955.8020557805
10690,Bellvue,279308.75914259936
10796,Summer Shade,56863.66474098013
8780,Chattanooga,137887.70262928162
10008,Suquamish,219297.2780680409
6490,Tenafly,684026.8900419332
8793,Paxton,71217.01879851012
4916,Exton,317190.5556040016
13197,Ringold,59037.479178459325
1060,Irving,118049.09005036947
5102,Town 'n' Country,203226.23833069726
6463,Elizabeth,339777.3563041957
10273,Munds Park,233541.03289634487
11573,Lecompton,156845.51020463757
13061,Hot Sulphur Springs,165582.54684657857
9213,Pine,297125.5489330998
2885,Traverse City,187358.70284098785
9318,Shelburne,193839.95139201253
4087,Springfield,375518.2754289076
9916,Barnstable,387616.78836516116
3087,Sacramento,155231.68643435807
11460,Cub Run,77374.72620443976
4989,Town of Mamaroneck,691314.8099503157
9116,Town Of Chazy,113601.10888998727
2325,Concord,210216.0962140181
11352,Fairview Township,83897.6281958402
1961,Kent,244589.84282554305
11514,Trimble,179246.5871117571
5065,Lusby,203046.84116310204
6357,Oxford Township,152516.8496039729
9955,Willamina,134480.97410089493
9394,Westville,67550.47756618161
11534,Town of Morris,95453.9101472152
1550,Moncks Corner,167873.69587806734
3606,Oldsmar,213057.50050153237
7944,Christiana,150228.17562134733
7679,Manattee Road,99060.52462854752
2065,Summerville,164472.24854088115
6665,Estacada,272945.14535825537
5979,Derwood,430454.9389755651
11535,La Coste,102285.4430993132
3962,Olney,377387.6034198945
2718,Elkridge,306613.0941765081
5397,New York,329000.61045354896
11895,King Township,119352.55809938814
1131,Fernandina Beach,269729.55270053964
10442,Town of Friendship,44682.5675707337
8229,Surprise,182885.5715026209
11974,Kelso,80624.32213064213
6251,Elk City,89865.16149441947
13132,Skull Valley,249254.54064569192
1568,Huntington,577202.6231166362
11202,Town Of Berne,159943.48874042893
6584,New York,509904.5164819721
9605,Nahant,483704.27770109155
8396,Parsons,56459.50925374236
569,West Chester,336529.59734146064
12300,Town Of Marilla,181123.48159706
2338,Portland,210087.42215819625
4687,Largo,141397.86490581813
5808,Bourne,282932.21279697365
4257,Houston,113601.81743046324
12584,Rohrersville,251931.41496758448
4430,Boggs Township,94667.91635807477
2511,Middleton,338184.44847816665
2695,Henrico,251889.59422980985
7732,Barnstable,312515.04560835904
705,Beaumont,242594.11031936144
7917,Town of Owego,120161.9834715518
10838,Marlborough,167047.98559116974
11477,Toms Brook,169498.28803084616
6158,Penn Yan,119134.84924335721
3851,Atlanta,410676.86621472216
2241,Aurora,192536.35678976733
7522,Weymouth,296877.56824932486
1888,Des Moines,263552.35420185205
7422,Bailey,243158.04193421226
7563,Burlington,259033.0143831184
8659,Bono,87319.91858038829
13467,North Whitehall Township,165084.28151706635
1148,Longmont,228607.02123468733
3055,Bloomsburg,126937.10426580552
558,Doral,344541.13389983145
11101,Blossburg,73409.54604561713
10159,Somis,814658.8828924969
9188,Chunchula,98916.4037976343
7611,Newport,139911.87485886927
12934,Marbletown,200156.03404519398
13732,Plumstead Township,278578.5679798051
12954,Richmond,227057.28367503354
13158,Templeton,103281.06760329397
8767,Middletown Township,293732.90852681745
11041,Huntland,71797.01149643412
4560,Westbrook,191905.58499469503
9645,Dexter,117271.81381783805
2137,Utica,84803.86402749707
11495,Blue Mounds,250954.70395004927
2243,Middletown Township,300222.2072843886
5226,Clute,103940.58899771252
10610,Pine Mountain Club,194853.08830859204
7977,Woodstock,264963.122258151
8201,Axton,63868.24771581122
13629,Strasburg,206990.24530973358
418,Brentwood,452407.06799569493
13012,Drewryville,82150.9551059191
13403,Callicoon,151981.763453306
6270,Pine Township,119689.70259500988
9603,Parrottsville,70958.89395307863
5245,Nogales,89501.09093256164
848,Atlanta,518060.8607846042
1696,Santa Rosa,459247.37078521727
2491,Snohomish,345894.1233412795
5373,Franklin,63170.00638263787
1250,Beverly,370032.5240088787
2904,Augusta,115134.40970946092
8506,Town of Windsor,95968.76441938466
1978,Sykesville,330921.7268401516
4178,Mukilteo,439596.5195651957
11958,Sheldon,163952.4950228533
11661,Wells,159389.37530814548
6302,Williston,104290.0866620027
5478,Melbourne,279355.9966831889
11294,Cherrylog,154361.63117554405
9143,Flourtown,297425.92958330107
13497,Otter Rock,256157.33740678645
12541,Exeter,100822.17365841332
12634,Martell,202000.39887252304
9629,Town Of Duanesburg,181751.64149140604
9886,Tonkawa,40413.317347461074
7507,Union Township,142068.432586927
12727,Sequatchie,52155.27915599736
11081,South Hackensack,351295.5063660757
12882,Buena Vista Township,167277.96477641608
6024,Ammon,172286.51713532908
4592,Stuart,200538.5377428792
222,Dallas,67411.85185113577
9308,Upper Township,256874.28530529808
7101,Vineyard,254322.46626643304
7765,Woodbine,466752.5811319644
11689,Webster,297093.6878579074
5792,Ridge,276008.87103640736
12480,Braggs,47714.2572448208
3465,Omaha,256938.6949620972
4059,Beltsville,276124.92702454404
13633,Town Of Jay,115627.91118889952
11166,Bridgeport,61073.51914947827
621,West Chester,363180.3585473041
1473,Lodi,212080.10983843968
10872,Randolph Township,83288.4491372483
5832,Clemson,170308.7102229191
8444,Cumberland,302218.6288369241
10129,Hanover,204568.65300797764
9193,Riverdale,134480.2254465739
5617,Port Charlotte,160969.38198409884
12240,Primm Springs,198482.08753064397
12135,Whitesville,30525.22353682933
8865,Wayne Township,77598.32766352221
237,Simi Valley,459816.1616313598
10618,Clinton,171975.96054724645
4056,Reading,460455.0857723533
1952,Dallas,205844.22715637216
6664,Muldrow,62865.857235202675
3658,Fresno,125882.9891268733
10233,Eyota,169989.86076349902
8759,Black Diamond,311960.6306091008
2994,Granbury,130609.10739493502
4158,Lone Tree,411318.4010537736
6517,Town of Owego,100027.36194345565
11338,Rockland Township,69795.73502534561
1938,Northampton Township,314469.966117696
4505,Beaverton,225290.1863811575
711,Homestead,170689.4831688492
12563,Weston,285692.7750893536
8622,Charlestown,125963.99272452814
11135,Norfork,114572.40306718554
2255,Suitland-Silver Hill,193917.1408199252
9031,Town of Sidney,74175.47103880584
8409,Mamakating,218592.01982953108
7393,Maywood,330986.31811279966
1824,Fresno,149394.61209979042
1517,Middletown Township,324613.33565048705
9819,Vernonia,153801.25430759168
13669,Reisterstown,381418.1580694947
6580,Poteau,71980.91062602872
13494,Town Of Shandaken,182780.7784329333
7008,Jessup,282896.6036002616
11571,Palmyra,142159.94408516586
3209,Orlando,240111.07734485212
11767,Santa Ysabel,342211.2757724781
7162,Tacoma,212046.14558821675
10205,Phippsburg,239831.96195598453
8179,South Brunswick Township,308944.2966002876
1308,Gresham,207550.75238231683
12147,Elmwood,80150.86082176994
1425,Lutherville Timonium,328304.62577672425
2105,Freeport,319542.8872665793
8020,Paoli,349870.89337970485
5419,Metuchen,327158.66747118806
13032,Bozman,515560.2932757288
3736,Bowie,332301.2327765305
2888,Wauwatosa,185297.32080475372
5525,Cleveland,103824.4626620063
11088,Tahoe City,580898.5810057521
12192,Ellery,130272.25041433431
6033,Saint James,501076.37843066297
9301,New Kent,217905.13311797738
10004,Port Republic,317977.40479950845
10131,Holt,109383.16729392014
514,Hillsboro,258650.39539303305
5591,Concord,190973.19930705123
12108,Watkins,328157.31012342015
7072,Ruckersville,206278.45478540676
6336,Deer Park,193546.198818095
6442,Dartmouth,328878.43690019014
5560,Weymouth,312435.3484255256
