name,date,value
Algeria,2020-02-07,0.0
Algeria,2020-02-08,0.0
Algeria,2020-02-09,0.0
Algeria,2020-02-10,0.0
Algeria,2020-02-11,0.0
Algeria,2020-02-12,0.0
Algeria,2020-02-13,0.0
Algeria,2020-02-14,0.0
Algeria,2020-02-15,0.0
Algeria,2020-02-16,0.0
Algeria,2020-02-17,0.0
Algeria,2020-02-18,0.0
Algeria,2020-02-19,0.0
Algeria,2020-02-20,0.0
Algeria,2020-02-21,0.0
Algeria,2020-02-22,0.0
Algeria,2020-02-23,0.0
Algeria,2020-02-24,0.0
Algeria,2020-02-25,1.0
Algeria,2020-02-26,1.0
Algeria,2020-02-27,1.0
Algeria,2020-02-28,1.0
Algeria,2020-02-29,1.0
Algeria,2020-03-01,1.0
Algeria,2020-03-02,3.0
Algeria,2020-03-03,5.0
Algeria,2020-03-04,12.0
Algeria,2020-03-05,12.0
Algeria,2020-03-06,17.0
Algeria,2020-03-07,17.0
Algeria,2020-03-08,19.0
Algeria,2020-03-09,20.0
Algeria,2020-03-10,20.0
Algeria,2020-03-11,20.0
Algeria,2020-03-12,24.0
Algeria,2020-03-13,26.0
Algeria,2020-03-14,37.0
Algeria,2020-03-15,48.0
Algeria,2020-03-16,54.0
Algeria,2020-03-17,60.0
Algeria,2020-03-18,74.0
Algeria,2020-03-19,87.0
Algeria,2020-03-20,90.0
Algeria,2020-03-21,139.0
Algeria,2020-03-22,201.0
Algeria,2020-03-23,230.0
Algeria,2020-03-24,264.0
Algeria,2020-03-25,302.0
Algeria,2020-03-26,367.0
Algeria,2020-03-27,409.0
Andorra,2020-01-22,0.0
Andorra,2020-01-23,0.0
Andorra,2020-01-24,0.0
Andorra,2020-01-25,0.0
Andorra,2020-01-26,0.0
Andorra,2020-01-27,0.0
Andorra,2020-01-28,0.0
Andorra,2020-01-29,0.0
Andorra,2020-01-30,0.0
Andorra,2020-01-31,0.0
Andorra,2020-02-01,0.0
Andorra,2020-02-02,0.0
Andorra,2020-02-03,0.0
Andorra,2020-02-04,0.0
Andorra,2020-02-05,0.0
Andorra,2020-02-06,0.0
Andorra,2020-02-07,0.0
Andorra,2020-02-08,0.0
Andorra,2020-02-09,0.0
Andorra,2020-02-10,0.0
Andorra,2020-02-11,0.0
Andorra,2020-02-12,0.0
Andorra,2020-02-13,0.0
Andorra,2020-02-14,0.0
Andorra,2020-02-15,0.0
Andorra,2020-02-16,0.0
Andorra,2020-02-17,0.0
Andorra,2020-02-18,0.0
Andorra,2020-02-19,0.0
Andorra,2020-02-20,0.0
Andorra,2020-02-21,0.0
Andorra,2020-02-22,0.0
Andorra,2020-02-23,0.0
Andorra,2020-02-24,0.0
Andorra,2020-02-25,0.0
Andorra,2020-02-26,0.0
Andorra,2020-02-27,0.0
Andorra,2020-02-28,0.0
Andorra,2020-02-29,0.0
Andorra,2020-03-01,0.0
Andorra,2020-03-02,1.0
Andorra,2020-03-03,1.0
Andorra,2020-03-04,1.0
Andorra,2020-03-05,1.0
Andorra,2020-03-06,1.0
Andorra,2020-03-07,1.0
Andorra,2020-03-08,1.0
Andorra,2020-03-09,1.0
Andorra,2020-03-10,1.0
Andorra,2020-03-11,1.0
Andorra,2020-03-12,1.0
Andorra,2020-03-13,1.0
Andorra,2020-03-14,1.0
Andorra,2020-03-15,1.0
Andorra,2020-03-16,2.0
Andorra,2020-03-17,39.0
Andorra,2020-03-18,39.0
Andorra,2020-03-19,53.0
Andorra,2020-03-20,75.0
Andorra,2020-03-21,88.0
Andorra,2020-03-22,113.0
Andorra,2020-03-23,133.0
Andorra,2020-03-24,164.0
Andorra,2020-03-25,188.0
Andorra,2020-03-26,224.0
Andorra,2020-03-27,267.0
Angola,2020-01-22,0.0
Angola,2020-01-23,0.0
Angola,2020-01-24,0.0
Angola,2020-01-25,0.0
Angola,2020-01-26,0.0
Angola,2020-01-27,0.0
Angola,2020-01-28,0.0
Angola,2020-01-29,0.0
Angola,2020-01-30,0.0
Angola,2020-01-31,0.0
Angola,2020-02-01,0.0
Angola,2020-02-02,0.0
Angola,2020-02-03,0.0
Angola,2020-02-04,0.0
Angola,2020-02-05,0.0
Angola,2020-02-06,0.0
Angola,2020-02-07,0.0
Angola,2020-02-08,0.0
Angola,2020-02-09,0.0
Angola,2020-02-10,0.0
Angola,2020-02-11,0.0
Angola,2020-02-12,0.0
Angola,2020-02-13,0.0
Angola,2020-02-14,0.0
Angola,2020-02-15,0.0
Angola,2020-02-16,0.0
Angola,2020-02-17,0.0
Angola,2020-02-18,0.0
Angola,2020-02-19,0.0
Angola,2020-02-20,0.0
Angola,2020-02-21,0.0
Angola,2020-02-22,0.0
Angola,2020-02-23,0.0
Angola,2020-02-24,0.0
Angola,2020-02-25,0.0
Angola,2020-02-26,0.0
Angola,2020-02-27,0.0
Angola,2020-02-28,0.0
Angola,2020-02-29,0.0
Angola,2020-03-01,0.0
Angola,2020-03-02,0.0
Angola,2020-03-03,0.0
Angola,2020-03-04,0.0
Angola,2020-03-05,0.0
Angola,2020-03-06,0.0
Angola,2020-03-07,0.0
Angola,2020-03-08,0.0
Angola,2020-03-09,0.0
Angola,2020-03-10,0.0
Angola,2020-03-11,0.0
Angola,2020-03-12,0.0
Angola,2020-03-13,0.0
Angola,2020-03-14,0.0
Angola,2020-03-15,0.0
Angola,2020-03-16,0.0
Angola,2020-03-17,0.0
Angola,2020-03-18,0.0
Angola,2020-03-19,0.0
Angola,2020-03-20,1.0
Angola,2020-03-21,2.0
Angola,2020-03-22,2.0
Angola,2020-03-23,3.0
Angola,2020-03-24,3.0
Angola,2020-03-25,3.0
Angola,2020-03-26,4.0
Angola,2020-03-27,4.0
Antigua and Barbuda,2020-01-22,0.0
Antigua and Barbuda,2020-01-23,0.0
Antigua and Barbuda,2020-01-24,0.0
Antigua and Barbuda,2020-01-25,0.0
Antigua and Barbuda,2020-01-26,0.0
Antigua and Barbuda,2020-01-27,0.0
Antigua and Barbuda,2020-01-28,0.0
Antigua and Barbuda,2020-01-29,0.0
Antigua and Barbuda,2020-01-30,0.0
Antigua and Barbuda,2020-01-31,0.0
Antigua and Barbuda,2020-02-01,0.0
Antigua and Barbuda,2020-02-02,0.0
Antigua and Barbuda,2020-02-03,0.0
Antigua and Barbuda,2020-02-04,0.0
Antigua and Barbuda,2020-02-05,0.0
Antigua and Barbuda,2020-02-06,0.0
Antigua and Barbuda,2020-02-07,0.0
Antigua and Barbuda,2020-02-08,0.0
Antigua and Barbuda,2020-02-09,0.0
Antigua and Barbuda,2020-02-10,0.0
Antigua and Barbuda,2020-02-11,0.0
Antigua and Barbuda,2020-02-12,0.0
Antigua and Barbuda,2020-02-13,0.0
Antigua and Barbuda,2020-02-14,0.0
Antigua and Barbuda,2020-02-15,0.0
Antigua and Barbuda,2020-02-16,0.0
Antigua and Barbuda,2020-02-17,0.0
Antigua and Barbuda,2020-02-18,0.0
Antigua and Barbuda,2020-02-19,0.0
Antigua and Barbuda,2020-02-20,0.0
Antigua and Barbuda,2020-02-21,0.0
Antigua and Barbuda,2020-02-22,0.0
Antigua and Barbuda,2020-02-23,0.0
Antigua and Barbuda,2020-02-24,0.0
Antigua and Barbuda,2020-02-25,0.0
Antigua and Barbuda,2020-02-26,0.0
Antigua and Barbuda,2020-02-27,0.0
Antigua and Barbuda,2020-02-28,0.0
Antigua and Barbuda,2020-02-29,0.0
Antigua and Barbuda,2020-03-01,0.0
Antigua and Barbuda,2020-03-02,0.0
Antigua and Barbuda,2020-03-03,0.0
Antigua and Barbuda,2020-03-04,0.0
Antigua and Barbuda,2020-03-05,0.0
Antigua and Barbuda,2020-03-06,0.0
Antigua and Barbuda,2020-03-07,0.0
Antigua and Barbuda,2020-03-08,0.0
Antigua and Barbuda,2020-03-09,0.0
Antigua and Barbuda,2020-03-10,0.0
Antigua and Barbuda,2020-03-11,0.0
Antigua and Barbuda,2020-03-12,0.0
Antigua and Barbuda,2020-03-13,1.0
Antigua and Barbuda,2020-03-14,1.0
Antigua and Barbuda,2020-03-15,1.0
Antigua and Barbuda,2020-03-16,1.0
Antigua and Barbuda,2020-03-17,1.0
Antigua and Barbuda,2020-03-18,1.0
Antigua and Barbuda,2020-03-19,1.0
Antigua and Barbuda,2020-03-20,1.0
Antigua and Barbuda,2020-03-21,1.0
Antigua and Barbuda,2020-03-22,1.0
Antigua and Barbuda,2020-03-23,3.0
Antigua and Barbuda,2020-03-24,3.0
Antigua and Barbuda,2020-03-25,3.0
Antigua and Barbuda,2020-03-26,7.0
Antigua and Barbuda,2020-03-27,7.0
Argentina,2020-01-22,0.0
Argentina,2020-01-23,0.0
Argentina,2020-01-24,0.0
Argentina,2020-01-25,0.0
Argentina,2020-01-26,0.0
Argentina,2020-01-27,0.0
Argentina,2020-01-28,0.0
Argentina,2020-01-29,0.0
Argentina,2020-01-30,0.0
Argentina,2020-01-31,0.0
Argentina,2020-02-01,0.0
Argentina,2020-02-02,0.0
Argentina,2020-02-03,0.0
Argentina,2020-02-04,0.0
Argentina,2020-02-05,0.0
Argentina,2020-02-06,0.0
Argentina,2020-02-07,0.0
Argentina,2020-02-08,0.0
Argentina,2020-02-09,0.0
Argentina,2020-02-10,0.0
Argentina,2020-02-11,0.0
Argentina,2020-02-12,0.0
Argentina,2020-02-13,0.0
Argentina,2020-02-14,0.0
Argentina,2020-02-15,0.0
Argentina,2020-02-16,0.0
Argentina,2020-02-17,0.0
Argentina,2020-02-18,0.0
Argentina,2020-02-19,0.0
Argentina,2020-02-20,0.0
Argentina,2020-02-21,0.0
Argentina,2020-02-22,0.0
Argentina,2020-02-23,0.0
Argentina,2020-02-24,0.0
Argentina,2020-02-25,0.0
Argentina,2020-02-26,0.0
Argentina,2020-02-27,0.0
Argentina,2020-02-28,0.0
Argentina,2020-02-29,0.0
Argentina,2020-03-01,0.0
Argentina,2020-03-02,0.0
Argentina,2020-03-03,1.0
Argentina,2020-03-04,1.0
Argentina,2020-03-05,1.0
Argentina,2020-03-06,2.0
Argentina,2020-03-07,8.0
Argentina,2020-03-08,12.0
Argentina,2020-03-09,12.0
Argentina,2020-03-10,17.0
Argentina,2020-03-11,19.0
Argentina,2020-03-12,19.0
Argentina,2020-03-13,31.0
Argentina,2020-03-14,34.0
Argentina,2020-03-15,45.0
Argentina,2020-03-16,56.0
Argentina,2020-03-17,68.0
Argentina,2020-03-18,79.0
Argentina,2020-03-19,97.0
Argentina,2020-03-20,128.0
Argentina,2020-03-21,158.0
Argentina,2020-03-22,266.0
Argentina,2020-03-23,301.0
Argentina,2020-03-24,387.0
Argentina,2020-03-25,387.0
Argentina,2020-03-26,502.0
Argentina,2020-03-27,589.0
Armenia,2020-01-22,0.0
Armenia,2020-01-23,0.0
Armenia,2020-01-24,0.0
Armenia,2020-01-25,0.0
Armenia,2020-01-26,0.0
Armenia,2020-01-27,0.0
Armenia,2020-01-28,0.0
Armenia,2020-01-29,0.0
Armenia,2020-01-30,0.0
Armenia,2020-01-31,0.0
Armenia,2020-02-01,0.0
Armenia,2020-02-02,0.0
Armenia,2020-02-03,0.0
Armenia,2020-02-04,0.0
Armenia,2020-02-05,0.0
Armenia,2020-02-06,0.0
Armenia,2020-02-07,0.0
Armenia,2020-02-08,0.0
Armenia,2020-02-09,0.0
Armenia,2020-02-10,0.0
Armenia,2020-02-11,0.0
Armenia,2020-02-12,0.0
Armenia,2020-02-13,0.0
Armenia,2020-02-14,0.0
Armenia,2020-02-15,0.0
Armenia,2020-02-16,0.0
Armenia,2020-02-17,0.0
Armenia,2020-02-18,0.0
Armenia,2020-02-19,0.0
Armenia,2020-02-20,0.0
Armenia,2020-02-21,0.0
Armenia,2020-02-22,0.0
Armenia,2020-02-23,0.0
Armenia,2020-02-24,0.0
Armenia,2020-02-25,0.0
Armenia,2020-02-26,0.0
Armenia,2020-02-27,0.0
Armenia,2020-02-28,0.0
Armenia,2020-02-29,0.0
Armenia,2020-03-01,1.0
Armenia,2020-03-02,1.0
Armenia,2020-03-03,1.0
Armenia,2020-03-04,1.0
Armenia,2020-03-05,1.0
Armenia,2020-03-06,1.0
Armenia,2020-03-07,1.0
Armenia,2020-03-08,1.0
Armenia,2020-03-09,1.0
Armenia,2020-03-10,1.0
Armenia,2020-03-11,1.0
Armenia,2020-03-12,4.0
Armenia,2020-03-13,8.0
Armenia,2020-03-14,18.0
Armenia,2020-03-15,26.0
Armenia,2020-03-16,52.0
Armenia,2020-03-17,78.0
Armenia,2020-03-18,84.0
Armenia,2020-03-19,115.0
Armenia,2020-03-20,136.0
Armenia,2020-03-21,160.0
Armenia,2020-03-22,194.0
Armenia,2020-03-23,235.0
Armenia,2020-03-24,249.0
Armenia,2020-03-25,265.0
Armenia,2020-03-26,290.0
Armenia,2020-03-27,329.0
Australia,2020-01-22,0.0
Australia,2020-01-23,0.0
Australia,2020-01-24,0.0
Australia,2020-01-25,0.0
Australia,2020-01-26,4.0
Australia,2020-01-27,5.0
Australia,2020-01-28,5.0
Australia,2020-01-29,6.0
Australia,2020-01-30,9.0
Australia,2020-01-31,9.0
Australia,2020-02-01,12.0
Australia,2020-02-02,12.0
Australia,2020-02-03,12.0
Australia,2020-02-04,13.0
Australia,2020-02-05,13.0
Australia,2020-02-06,14.0
Australia,2020-02-07,15.0
Australia,2020-02-08,15.0
Australia,2020-02-09,15.0
Australia,2020-02-10,15.0
Australia,2020-02-11,15.0
Australia,2020-02-12,15.0
Australia,2020-02-13,15.0
Australia,2020-02-14,15.0
Australia,2020-02-15,15.0
Australia,2020-02-16,15.0
Australia,2020-02-17,15.0
Australia,2020-02-18,15.0
Australia,2020-02-19,15.0
Australia,2020-02-20,15.0
Australia,2020-02-21,15.0
Australia,2020-02-22,15.0
Australia,2020-02-23,15.0
Australia,2020-02-24,15.0
Australia,2020-02-25,15.0
Australia,2020-02-26,15.0
Australia,2020-02-27,15.0
Australia,2020-02-28,15.0
Australia,2020-02-29,25.0
Australia,2020-03-01,27.0
Australia,2020-03-02,30.0
Australia,2020-03-03,39.0
Australia,2020-03-04,52.0
Australia,2020-03-05,55.0
Australia,2020-03-06,60.0
Australia,2020-03-07,63.0
Australia,2020-03-08,76.0
Australia,2020-03-09,91.0
Australia,2020-03-10,107.0
Australia,2020-03-11,128.0
Australia,2020-03-12,128.0
Australia,2020-03-13,200.0
Australia,2020-03-14,250.0
Australia,2020-03-15,297.0
Australia,2020-03-16,377.0
Australia,2020-03-17,452.0
Australia,2020-03-18,568.0
Australia,2020-03-19,681.0
Australia,2020-03-20,791.0
Australia,2020-03-21,1071.0
Australia,2020-03-22,1549.0
Australia,2020-03-23,1682.0
Australia,2020-03-24,2044.0
Australia,2020-03-25,2364.0
Australia,2020-03-26,2810.0
Australia,2020-03-27,3143.0
Austria,2020-01-22,0.0
Austria,2020-01-23,0.0
Austria,2020-01-24,0.0
Austria,2020-01-25,0.0
Austria,2020-01-26,0.0
Austria,2020-01-27,0.0
Austria,2020-01-28,0.0
Austria,2020-01-29,0.0
Austria,2020-01-30,0.0
Austria,2020-01-31,0.0
Austria,2020-02-01,0.0
Austria,2020-02-02,0.0
Austria,2020-02-03,0.0
Austria,2020-02-04,0.0
Austria,2020-02-05,0.0
Austria,2020-02-06,0.0
Austria,2020-02-07,0.0
Austria,2020-02-08,0.0
Austria,2020-02-09,0.0
Austria,2020-02-10,0.0
Austria,2020-02-11,0.0
Austria,2020-02-12,0.0
Austria,2020-02-13,0.0
Austria,2020-02-14,0.0
Austria,2020-02-15,0.0
Austria,2020-02-16,0.0
Austria,2020-02-17,0.0
Austria,2020-02-18,0.0
Austria,2020-02-19,0.0
Austria,2020-02-20,0.0
Austria,2020-02-21,0.0
Austria,2020-02-22,0.0
Austria,2020-02-23,0.0
Austria,2020-02-24,0.0
Austria,2020-02-25,2.0
Austria,2020-02-26,2.0
Austria,2020-02-27,3.0
Austria,2020-02-28,3.0
Austria,2020-02-29,9.0
Austria,2020-03-01,14.0
Austria,2020-03-02,18.0
Austria,2020-03-03,21.0
Austria,2020-03-04,29.0
Austria,2020-03-05,41.0
Austria,2020-03-06,55.0
Austria,2020-03-07,79.0
Austria,2020-03-08,104.0
Austria,2020-03-09,131.0
Austria,2020-03-10,182.0
Austria,2020-03-11,246.0
Austria,2020-03-12,302.0
Austria,2020-03-13,504.0
Austria,2020-03-14,655.0
Austria,2020-03-15,860.0
Austria,2020-03-16,1018.0
Austria,2020-03-17,1332.0
Austria,2020-03-18,1646.0
Austria,2020-03-19,2013.0
Austria,2020-03-20,2388.0
Austria,2020-03-21,2814.0
Austria,2020-03-22,3582.0
Austria,2020-03-23,4474.0
Austria,2020-03-24,5283.0
Austria,2020-03-25,5588.0
Austria,2020-03-26,6909.0
Austria,2020-03-27,7657.0
Azerbaijan,2020-01-22,0.0
Azerbaijan,2020-01-23,0.0
Azerbaijan,2020-01-24,0.0
Azerbaijan,2020-01-25,0.0
Azerbaijan,2020-01-26,0.0
Azerbaijan,2020-01-27,0.0
Azerbaijan,2020-01-28,0.0
Azerbaijan,2020-01-29,0.0
Azerbaijan,2020-01-30,0.0
Azerbaijan,2020-01-31,0.0
Azerbaijan,2020-02-01,0.0
Azerbaijan,2020-02-02,0.0
Azerbaijan,2020-02-03,0.0
Azerbaijan,2020-02-04,0.0
Azerbaijan,2020-02-05,0.0
Azerbaijan,2020-02-06,0.0
Azerbaijan,2020-02-07,0.0
Azerbaijan,2020-02-08,0.0
Azerbaijan,2020-02-09,0.0
Azerbaijan,2020-02-10,0.0
Azerbaijan,2020-02-11,0.0
Azerbaijan,2020-02-12,0.0
Azerbaijan,2020-02-13,0.0
Azerbaijan,2020-02-14,0.0
Azerbaijan,2020-02-15,0.0
Azerbaijan,2020-02-16,0.0
Azerbaijan,2020-02-17,0.0
Azerbaijan,2020-02-18,0.0
Azerbaijan,2020-02-19,0.0
Azerbaijan,2020-02-20,0.0
Azerbaijan,2020-02-21,0.0
Azerbaijan,2020-02-22,0.0
Azerbaijan,2020-02-23,0.0
Azerbaijan,2020-02-24,0.0
Azerbaijan,2020-02-25,0.0
Azerbaijan,2020-02-26,0.0
Azerbaijan,2020-02-27,0.0
Azerbaijan,2020-02-28,0.0
Azerbaijan,2020-02-29,0.0
Azerbaijan,2020-03-01,3.0
Azerbaijan,2020-03-02,3.0
Azerbaijan,2020-03-03,3.0
Azerbaijan,2020-03-04,3.0
Azerbaijan,2020-03-05,6.0
Azerbaijan,2020-03-06,6.0
Azerbaijan,2020-03-07,9.0
Azerbaijan,2020-03-08,9.0
Azerbaijan,2020-03-09,9.0
Azerbaijan,2020-03-10,11.0
Azerbaijan,2020-03-11,11.0
Azerbaijan,2020-03-12,11.0
Azerbaijan,2020-03-13,15.0
Azerbaijan,2020-03-14,15.0
Azerbaijan,2020-03-15,23.0
Azerbaijan,2020-03-16,28.0
Azerbaijan,2020-03-17,28.0
Azerbaijan,2020-03-18,28.0
Azerbaijan,2020-03-19,44.0
Azerbaijan,2020-03-20,44.0
Azerbaijan,2020-03-21,53.0
Azerbaijan,2020-03-22,65.0
Azerbaijan,2020-03-23,72.0
Azerbaijan,2020-03-24,87.0
Azerbaijan,2020-03-25,93.0
Azerbaijan,2020-03-26,122.0
Azerbaijan,2020-03-27,165.0
Bahamas,2020-01-22,0.0
Bahamas,2020-01-23,0.0
Bahamas,2020-01-24,0.0
Bahamas,2020-01-25,0.0
Bahamas,2020-01-26,0.0
Bahamas,2020-01-27,0.0
Bahamas,2020-01-28,0.0
Bahamas,2020-01-29,0.0
Bahamas,2020-01-30,0.0
Bahamas,2020-01-31,0.0
Bahamas,2020-02-01,0.0
Bahamas,2020-02-02,0.0
Bahamas,2020-02-03,0.0
Bahamas,2020-02-04,0.0
Bahamas,2020-02-05,0.0
Bahamas,2020-02-06,0.0
Bahamas,2020-02-07,0.0
Bahamas,2020-02-08,0.0
Bahamas,2020-02-09,0.0
Bahamas,2020-02-10,0.0
Bahamas,2020-02-11,0.0
Bahamas,2020-02-12,0.0
Bahamas,2020-02-13,0.0
Bahamas,2020-02-14,0.0
Bahamas,2020-02-15,0.0
Bahamas,2020-02-16,0.0
Bahamas,2020-02-17,0.0
Bahamas,2020-02-18,0.0
Bahamas,2020-02-19,0.0
Bahamas,2020-02-20,0.0
Bahamas,2020-02-21,0.0
Bahamas,2020-02-22,0.0
Bahamas,2020-02-23,0.0
Bahamas,2020-02-24,0.0
Bahamas,2020-02-25,0.0
Bahamas,2020-02-26,0.0
Bahamas,2020-02-27,0.0
Bahamas,2020-02-28,0.0
Bahamas,2020-02-29,0.0
Bahamas,2020-03-01,0.0
Bahamas,2020-03-02,0.0
Bahamas,2020-03-03,0.0
Bahamas,2020-03-04,0.0
Bahamas,2020-03-05,0.0
Bahamas,2020-03-06,0.0
Bahamas,2020-03-07,0.0
Bahamas,2020-03-08,0.0
Bahamas,2020-03-09,0.0
Bahamas,2020-03-10,0.0
Bahamas,2020-03-11,0.0
Bahamas,2020-03-12,0.0
Bahamas,2020-03-13,0.0
Bahamas,2020-03-14,0.0
Bahamas,2020-03-15,0.0
Bahamas,2020-03-16,1.0
Bahamas,2020-03-17,1.0
Bahamas,2020-03-18,1.0
Bahamas,2020-03-19,3.0
Bahamas,2020-03-20,3.0
Bahamas,2020-03-21,4.0
Bahamas,2020-03-22,4.0
Bahamas,2020-03-23,4.0
Bahamas,2020-03-24,5.0
Bahamas,2020-03-25,5.0
Bahamas,2020-03-26,9.0
Bahamas,2020-03-27,10.0
Bahrain,2020-01-22,0.0
Bahrain,2020-01-23,0.0
Bahrain,2020-01-24,0.0
Bahrain,2020-01-25,0.0
Bahrain,2020-01-26,0.0
Bahrain,2020-01-27,0.0
Bahrain,2020-01-28,0.0
Bahrain,2020-01-29,0.0
Bahrain,2020-01-30,0.0
Bahrain,2020-01-31,0.0
Bahrain,2020-02-01,0.0
Bahrain,2020-02-02,0.0
Bahrain,2020-02-03,0.0
Bahrain,2020-02-04,0.0
Bahrain,2020-02-05,0.0
Bahrain,2020-02-06,0.0
Bahrain,2020-02-07,0.0
Bahrain,2020-02-08,0.0
Bahrain,2020-02-09,0.0
Bahrain,2020-02-10,0.0
Bahrain,2020-02-11,0.0
Bahrain,2020-02-12,0.0
Bahrain,2020-02-13,0.0
Bahrain,2020-02-14,0.0
Bahrain,2020-02-15,0.0
Bahrain,2020-02-16,0.0
Bahrain,2020-02-17,0.0
Bahrain,2020-02-18,0.0
Bahrain,2020-02-19,0.0
Bahrain,2020-02-20,0.0
Bahrain,2020-02-21,0.0
Bahrain,2020-02-22,0.0
Bahrain,2020-02-23,0.0
Bahrain,2020-02-24,1.0
Bahrain,2020-02-25,23.0
Bahrain,2020-02-26,33.0
Bahrain,2020-02-27,33.0
Bahrain,2020-02-28,36.0
Bahrain,2020-02-29,41.0
Bahrain,2020-03-01,47.0
Bahrain,2020-03-02,49.0
Bahrain,2020-03-03,49.0
Bahrain,2020-03-04,52.0
Bahrain,2020-03-05,55.0
Bahrain,2020-03-06,60.0
