,City,2019
8544,Mount Arlington,360626.3600853707
8584,Independence,421624.9198987214
3469,Clifton,392180.1888001128
11316,Haverhill,164308.85140551045
6070,Louisville,224567.31739194586
5748,Pennsauken,141341.82613926672
9918,Brooklyn,260973.7891563948
5562,Swansboro,258579.37949492966
2958,Randallstown,260487.95140188237
1070,Citrus Heights,291969.3093861748
5541,Swansea,316291.2464683309
6118,Purcellville,577057.8633166418
1607,North Brunswick Township,366850.2966591417
6339,Houston,136752.5983280341
10185,Ellsinore,140002.26180650585
9165,Haskell,90102.31579289387
5579,Willis,145365.801027516
5561,Eagle Point,314569.52021250146
1734,Tampa,153150.71090920488
1027,Petersburg,115547.7829229038
11378,Town of Lisle,129779.75263771598
2791,Gainesville,515435.89335191256
2031,Midlothian,252471.89740986307
2838,Dayton,176113.4773107221
13208,Riddleton,121241.13392095795
7844,Chapel Hill,173295.28744262812
9800,Town of Randolph,87391.51774150395
9024,Goshen,310177.56262588373
12592,Wykoff,145955.23215304333
6834,Berlin,82358.62707995158
2032,Chesterfield,243982.0724882796
8072,Carlisle,81044.05730609072
13338,Woodstock,397260.4220602014
8620,Morrison,126626.70461803733
4838,Westborough,517564.99602016545
10889,Waterboro,231827.6805942772
4390,Merritt Island,287246.7155321641
1026,Chicago,634039.8544029279
8086,Dumas,59095.80376674044
11022,Newark,75736.18849767235
1343,Frederick,322948.7631172681
5638,Colonia,374502.36211411725
1133,Nashville,172131.86890594696
12354,Put in Bay,323443.2990712938
6549,Sylvester,98933.90773485578
8629,Town of Attica,127225.62322688055
3268,Marysville,327313.6205532305
5421,Joppa,273302.012648646
8069,Town of Hamburg,212295.21066438605
9460,Kings Beach,532053.0727600189
9378,Shady Cove,295616.0662334754
309,Lauderhill,219783.89205562352
1320,Houston,278188.6384447089
1126,Middle River,239315.43069242523
3052,North Andover,587625.0019968495
1028,Spanaway,269867.7490695094
10257,Rushford,162704.57292341016
7214,Farmington,175979.60851713797
4065,Longwood,234078.10685743942
9485,Donegal Township,173810.13170570135
9244,Oley Township,249506.4788809987
8726,Clifton Springs,138718.508719487
13694,Merton,239088.929427078
12929,Hagerhill,71089.3927910703
7096,Lincoln Park,383620.0071922136
2041,Madison,288105.7416935983
8175,Aumsville,227061.9722362316
7904,New London,191817.2997157452
6783,Tyngsboro,424543.9720234517
8674,Turner,251528.60816032533
6508,Roselle Park,321685.5478070531
7700,Park Ridge,590361.0790015635
9514,Rosemont,323664.03079586645
4234,Petersburg,144975.78591075772
12952,Occidental,822675.4243969277
3648,Saint Cloud,165884.36466069546
12477,Yarnell,128367.2334644799
1362,Spring Hill,268677.3163266928
7550,Briarcliff Manor,859642.503396849
4395,Cullman,134302.60912547846
748,Plano,339247.18796646816
426,Riverview,205358.59673945516
4322,Amityville,394230.1923521577
3672,Arden,349229.3359386059
6415,Albany,163084.2407928438
12281,Fawn Township,253015.79575121982
6258,Holliston,476723.0164443421
4852,Morris Plains,529246.8461594374
1911,Fairhope,278978.8940690664
5630,Bellingham,336867.61665664345
224,Port Saint Lucie,200445.07993210465
349,Smyrna,207984.52290133122
8596,Monrovia,451891.7171355285
7245,Franklin Lakes,1088002.956666777
6324,Scotchtown,276297.30560641945
10923,Cresson,297891.66398494144
457,Madison,221245.0617684245
658,Palmetto,209498.65010376586
8830,Palo Alto,3335099.473319916
12338,Fairplay,283970.2827285542
7016,Holbrook,333647.3388650482
11083,Buena Vista Township,200785.946930349
2648,Santa Barbara,937076.0569110848
10124,Hardyston Township,258280.88152752718
8148,Ashland,68561.86965812133
3757,Newton,283676.6955421134
8220,Greenwood,229726.3569698421
11778,Fishing Creek Township,163866.58651206837
9720,Georgetown,332474.6951053892
8861,West Nottingham Township,279718.36570636765
10188,New Durham,270585.09945071
10240,Nortonville,63275.92540191157
7881,Avondale,403649.9152644007
1984,Cumberland,315028.823597196
5136,Sarasota,283156.86960911384
9982,Michie,92001.08839236546
6054,Eastman,78855.79144887006
8795,El Dorado,439773.01529557456
4,Houston,163605.47560566018
7965,North Whitehall Township,333291.91444912396
9319,Middle Paxton Township,188715.67674060288
5605,Ontario,153857.70889056535
3322,San Antonio,140516.16432637055
350,Spokane,253293.5975843866
1387,Fayetteville,217635.8845190543
6999,Melissa,263307.9346274098
3108,Daytona Beach,208410.84322778077
10173,Woodbridge Township,306476.8414105289
1559,Casselberry,211928.03327656307
13317,Town Of Harpersfield,139097.37040820927
1068,Phoenix,170325.7844345088
4373,Kingsland,164778.62524119052
3612,Houston,151185.91944476689
10938,North Prairie,306011.8372486291
12700,Bryn Athyn,472813.4975299178
4999,Tacoma,395081.8365672892
8225,Branchville,287283.1794596924
10578,Bodfish,116406.21683914671
13485,Kansas City,295504.1390749531
10178,Babson Park,161115.84906189106
8985,Dover,1196815.4228840277
4718,Waycross,82506.16766961577
4737,Jenks,209686.86101238825
13521,Beverly Hills,90587.62167101263
6043,Schenectady,135738.05179965106
7294,East Providence,273293.06162468327
1014,Houston,166953.26197483204
4546,Madison,232425.9440648272
6573,Old Lyme,406336.3325702017
12832,Trumbauersville,254585.0207677276
10215,Porum,81235.08748050514
11251,Ogdensburg,249709.5061947124
12779,Shawnee,40625.75927704008
5544,North Coventry Township,311490.2732877732
1669,Henrico,193341.95240172144
7559,Zelienople,254838.5344734385
2012,West Valley City,237475.08174340316
1577,Monroe,149425.80519389815
117,Mansfield,250069.2859230073
735,Lehi,325609.9877314925
3600,Houston,119292.72283517248
9363,Salina,97859.67442388242
10852,Somerset,279111.9264534053
9582,Cave Springs,278279.23115543736
799,Town of Hamburg,185917.06229863843
2804,Rochester,177184.5183121771
6960,Needville,201946.6852660946
5407,Labelle,129266.05306474984
8705,Topsfield,620484.9686609214
1313,Naples,522319.0522771761
10945,Redstone Township,79642.34786351747
3,Katy,163851.78998061814
11085,Town of Plattsburgh,179609.12501164095
2337,Jacksonville,116550.38474278894
2625,Boise,199288.38193698548
7900,Estill Springs,143733.11011593675
10244,East Hampstead,350585.13738594874
12063,Town of Alfred,106771.0532933168
6653,Greene Township,182964.0569831944
8679,Wartburg,104207.1415542547
10457,McRae,92329.15413157057
850,Evesham Township,320075.0099606192
3613,Town Of Yorktown,514357.5168772557
8936,Kingsville,429573.4567347905
3711,Fort Myers,173221.37397257276
8601,Commerce,176689.08642594385
5306,Lake Township,188693.73686749823
6725,Aurora,364346.1047396664
5330,Colebrookdale Township,216627.1268149488
6556,Sarasota,432111.33574922936
1260,Sun Prairie,264865.88613974804
283,Gallatin,244201.49253415922
10821,Town of Islip,372456.1390769535
4352,Manassas,510536.44120785507
10662,Oxford,265456.8714936789
11901,Russia,175858.11191160665
9183,Kent City,158692.44008109052
4517,Cheney,237800.4619244989
1881,Stillwater,367007.7253957878
8407,Taunton,323296.5136172732
7486,White Plains,714009.8302047015
11373,Foley,200220.24797405806
7345,Franklin Township,398530.4327458777
3979,Hudson,330724.5957373957
5394,New Haven,248913.9138915948
2730,Boca Raton,394422.93176199216
7024,Berkeley Heights,665474.0206114863
10743,Avonmore,104446.48699319203
1104,Arlington,183730.6988325984
1671,North Richland Hills,184302.74648900577
10317,Stanford,369847.49411578005
9510,Loretto,99423.96398020648
6368,Clifton,383409.9722794483
6267,Minden,403096.27026724414
10944,Cortlandt Manor,264782.2423460914
12749,Okolona,69131.90637502391
118,Missouri City,273702.11878265947
11648,Woodstock,445653.0339637068
4283,Bridgewater,409793.3358459783
7527,Town of Geneseo,182488.4873780384
6821,Clayton,186296.18733940012
10496,Upper Milford Township,316216.92843555217
5054,Sussex,320952.27084777283
2276,Providence,201834.95723674065
8044,Timberlake,176310.06172496005
10659,Pleasant Hill,402839.54057529697
9672,Queenstown,442911.23336868867
8022,Williamsburg,267755.7780673186
3985,Cumru Township,165883.4719402673
10351,Newburg,316857.7575650221
13688,Haywood,230621.90755479966
505,Fort Worth,182317.57651394318
7406,Town Of Somers,814803.9570400015
8031,Ulysses,193528.57649356112
1067,Fort Worth,129510.31637020994
5613,Edison,366753.9140325213
5093,Spokane,198655.5515143212
7077,Pompton Lakes,328302.3818690047
10119,Fletcher,125252.96932532392
9573,Deerfield,269344.79272577073
1571,Richfield,245830.15509264942
2560,Sacramento,358535.2859618564
6333,South Houston,118817.81290891141
3438,Chantilly,609638.2791697661
1743,Chester,238905.9109883073
13251,Goshen,192842.8811898433
5672,Eden Prairie,351216.89393036044
540,Woodbridge,391600.96170783776
1211,Woodbury,313968.0035358041
5304,Salt Lake City,194231.45512798787
8690,Auburn,107783.94339278917
2705,East Haven,226122.92165882935
8162,Lehigh Township,148656.96623477127
3719,Englewood,182932.3306669352
3781,Sacramento,381945.4803024576
11826,Webbers Falls,73681.53211527586
6377,Houston,121213.00990492186
2887,Hopewell,134455.8704555278
13007,Dalbo,204445.70392520766
13449,Rockland,650067.5565658048
11318,Reagan,91647.49627817562
11212,Town Of Rosendale,227881.65876449016
4605,Berkeley Township,306522.04601077444
473,Aurora,508896.4203874974
5768,Yakima,201714.9962887928
7068,Taneytown,276570.6922725614
5224,Orlando,238526.33004426962
1728,Pikesville,295199.1794563657
10619,Walnut Grove,371160.7346560564
5634,Johnstown,338270.3093122837
2959,San Antonio,340733.9297751391
8988,Andover,93680.35248102783
3048,Urbana,143616.96330802212
8300,Adamsville,93962.91358067084
11943,Olcott,145884.37348152522
9027,Zumbrota,195474.76745474074
11754,Middlebury,117521.01541747074
8147,Columbia,85701.84697019581
8927,Wiscasset,207573.59917445996
7172,Bullhead City,255268.40103156638
11473,Woodbury,357359.52029662946
8763,Street,384826.4728749243
8940,Gold Bar,257542.6880216044
10931,Bradford,269726.7238138559
6306,Junction City,271330.5671802042
5835,Alpine,623216.4836003073
10014,Hartshorne,53854.29074410168
5907,Pacific,198629.46421755035
1135,Naples,295453.86856380827
404,Houston,160416.61513919837
3012,Houston,186336.8853294037
1906,Mesa,311075.1985722093
6898,Tarentum,91632.51537174683
10757,Bruceton,59355.71535432307
11598,Town of Schaghticoke,215978.37063533324
2572,Lexington,195199.46418808273
8368,Friendsville,205801.9669668844
13151,Prue,77069.72653562418
5733,Somerset,306375.1010880185
6860,South Williamsport,139707.64796845336
7907,Lemoyne,175718.09188249154
11231,Fawn Township,262125.38168092948
7243,New Garden Township,416262.105824203
3639,Minnetonka,394242.27605711186
8145,Milliken,267331.1009320554
10893,Manheim Township,254272.5941054685
11862,Dorset,114456.6488162644
8467,Colquitt,88350.97157717346
10506,Robbins,65603.37769666738
7772,Spotswood,343344.8088728577
5983,Grimes,251415.86328420296
2592,La Grange,428103.48648078577
12594,Thelma,91722.98643060186
12967,Cleveland,91186.63665063506
13444,New Salem,156796.50931438454
1382,Delray Beach,232498.65057620147
4913,Knoxville,278087.7276220037
6701,Town of Seneca Falls,110361.19233317758
4451,Saint Marys,175026.30429350538
3359,Stockton,379717.51643117843
21,Pearland,252846.40102707254
2408,Roy,212148.32493475007
6205,New Hanover Township,319622.113746792
2426,Orangevale,369900.7046884577
5615,Franklinton,180623.19989504773
6737,Houston,92517.48898959432
9265,Adams,257425.91957043906
2278,Reisterstown,320530.642907422
3536,Ramapo,539024.1940618304
12546,Parsippany-Troy Hills Township,358195.34920734813
8356,White Haven,135083.58160153945
3399,Helotes,309527.27770035784
2517,Lakewood,260452.70371798647
10754,Ridgely,52323.80307970695
1438,White Bear Lake,262665.9362169655
10637,Ridley Township,202482.38309294687
793,Fort Worth,144924.36146734408
3828,Cleveland,134102.4751526442
13854,Freeland,269452.8671764618
9029,Snow Hill,171886.13362840482
8447,Perryville,244730.72346490962
6244,Orting,303926.2152917003
5087,Spokane,144068.42681139125
8715,Decherd,99717.94660117754
4347,Woodland,396665.78751938156
11642,Windsor,155004.17145461653
7656,Sutton,389285.5678317172
75,Chicago,123127.58154913197
6030,Northborough,456499.3972796382
11303,Town of Elba,113958.53684130342
8159,Mc Ewen,124679.8282671536
8436,Elgin,188219.84915558892
2882,Royse City,210549.38443734366
7858,Halifax,368625.1614002762
13426,Kingsville,402526.2925971593
5345,Murphy,348928.26885121193
5920,Lees Summit,281587.5884296415
9434,Upper Freehold Township,458042.85880431725
11337,Douglas,377684.88958481146
6892,New Bedford,241280.934477804
12941,Nicasio,1315553.3301434943
6710,South Park Township,181996.08980593662
4400,Bellwood,181930.0062009729
8849,Brillion,164847.78592349324
1212,Phoenix,267758.8598061999
698,Williamsburg,343545.1572169249
7672,Town Of Putnam Valley,423916.24015705846
6297,Bedford Township,154344.67889676723
5819,Clearwater,202806.70118462297
3120,Cherry Hill Township,352890.9578015297
11160,Cherry Valley,67054.98864885772
400,Brandon,206386.64709493448
1621,Port Saint Lucie,176122.3442387936
7576,Colts Neck Township,836186.5640350623
5893,Robeson Township,207012.92493972907
9219,Philadelphia,123811.10985935506
6564,Town Of Shawangunk,282238.22290620906
10508,Canyonville,151328.86779012904
8156,Bridgeport,150540.0756031237
10047,Keenesburg,347017.8341078077
9202,Alamo,81870.39021978645
12225,Litchfield,134524.201716413
4076,Riverview,234588.42729168088
4635,Port Charlotte,173396.00159576174
13218,Tomales,793181.3272528704
2118,West Warwick,224325.11154584386
8663,Florence Township,235864.79861131922
6448,Inver Grove Heights,412706.0136671281
8398,Bayville,582878.7511543989
7482,Middlesex Township,282638.6330577873
9071,Sparks,408763.939938425
10030,Milford,133589.59471447652
8932,Eagle,307872.12499725795
4907,La Plata,366589.7802427462
4524,Cheltenham Township,305207.11995151785
4795,Plymouth,347936.59735825955
10545,Morning View,153940.7189358282
10688,Springfield,198380.25941727398
7564,Hanover Township,584830.5117686465
2596,Newark,221621.1876992144
2248,North Providence,231060.24616924825
2825,Maryville,189521.75469908028
5195,Clayton,789465.4226226992
2084,Bemidji,180973.70674222332
10413,Green Island,153219.63902264804
5697,North Augusta,204969.32684140664
5898,Alachua,202735.51074182175
6247,Lincoln,229709.29168050198
3667,Kansas City,144733.10808843706
4865,Three Rivers,123574.9015828384
9155,Saint Charles,204394.8600265786
1052,Newark,296908.99264565343
9524,Town Of Sullivan,138437.55238886268
4611,Florence,276597.5242144858
1698,Yakima,254772.62345252172
12635,Boulder Creek,616905.0118826121
5785,Philadelphia,172167.7268686837
2613,Fayetteville,198244.65955612122
11970,Floral,83473.81434015633
1721,Dunwoody,490103.52097321575
1355,Bear,298577.78715513373
2412,Alpharetta,437479.6111097971
1330,Houston,169382.89721133045
1526,Grand Prairie,143796.8486504532
1495,Marco Island,802574.164547071
1874,Town of Plattsburgh,177751.5150710879
10312,London,107132.72496629623
4392,Bristol Township,200123.10937980263
12220,Town of Vernon,140386.621833908
6591,Hurst,250184.8609977063
3008,Security-Widefield,217529.9376482858
5145,Madison,271112.43839538214
535,Taunton,310670.1420943349
2688,Tahlequah,104112.31761070383
9890,Roebling,174467.1378109518
2919,Azle,180361.69889483327
4685,Ashland,95159.37929866607
10615,Brooklyn,125104.72252361855
7835,Monte Vista,143110.05878081452
13584,Robbinsville Township,320892.6282340105
8255,Merrimac,410251.0382304973
4664,Orlando,207390.3455635275
3818,Woodbury,421836.628022472
2257,Sebastian,199597.92223380288
9259,New Concord,137378.74773293544
7061,Dudley,273012.0538063321
3020,Pewaukee,420024.68434021494
4495,Plymouth,367963.42376578297
13636,Glen Mills,467478.4003413961
12783,Racine,218979.3474986157
10378,Fort Loramie,179737.14961565885
5694,Lago Vista,282926.4876773268
9442,Astor,181942.49371159737
12989,Lewis,250329.38330007225
8712,Pacific,303048.59727179626
11996,Skippack Township,262867.3787653019
7796,Vanceboro,94882.9306940768
460,San Antonio,249924.66119003
9714,Bullskin Township,163163.2507623905
4243,Port Orange,290905.30458381487
6156,Jefferson City,139329.63766589414
8523,Burns,221727.32587424718
10561,Maidens,311642.6100396252
11451,Bonnieville,77231.35686684426
3925,Arlington,198981.38454366586
1516,Jacksonville,162412.15111100438
12255,Town of Livonia,186864.78143865347
8419,Omaha,202531.42495811672
9979,Pewee Valley,225475.78818334237
13641,Kansas City,390759.98951581295
4758,Colorado Springs,229684.81890437385
1975,American Fork,369516.6910752509
785,Union,355197.1582780101
10533,Clayton,210578.6176044524
2345,North Fort Myers,169817.83613685652
7573,Riga,173289.1300325024
4018,Town Of Amherst,202205.26807414246
8113,Bogota,368339.0511920248
13805,Lester,58004.967694815285
13351,Huddy,47948.465897406866
4035,Orem,283908.13051666715
2687,Salem,354234.1800538504
4237,Ramapo,520633.088458337
8740,Rock Spring,159698.1579523657
13128,Arendtsville,185467.11224642425
12310,Bismarck,116602.24850280715
9297,New Haven,114001.70474006697
11098,Long Hill Township,516376.96007378923
11612,Brasstown,175371.31447726706
10902,Monroe,108479.81856997623
1075,Layton,247624.46732981747
5793,West Palm Beach,386248.7556670847
4008,Bloomington,239236.7880509768
7367,Jasper,126623.7461401633
11268,Bridgewater,512079.80155245133
10787,Pavo,118097.9636173124
8463,Kingsley,166277.62431915555
5409,Saint Cloud,197990.49133611962
3692,Peyton,331879.70896509226
3094,Cottonwood,213577.87194510727
1361,Goleta,908574.2643208968
8499,El Paso,252744.80873648985
5,El Paso,133823.52585982846
5302,South Hadley,262762.85668799584
7207,Farmington,144113.03616013238
12663,Tahoe Vista,575903.0270449866
9212,Westville,69228.6929786905
12363,Welcome,377464.8617329549
8644,Lyles,120243.80591535244
11864,Black Forest,410790.5255927965
956,Winter Springs,259654.48602275352
6315,Flagler Beach,343276.6176375401
3636,Merritt Island,270856.62831578
3374,Arlington,200098.3783404936
5193,Madison,206987.84956283733
10701,Rye,179217.71382739343
6645,Sorrento,237584.73250770464
6214,Greenbrier,200885.1485883568
1194,Boynton Beach,208457.49864413703
12753,Hickman,124478.75303658852
13527,Milledgeville,71791.30358959638
13261,Fields Landing,232895.3412726444
3098,Doctor Phillips,330930.0968541147
12855,Industry,54721.48844418415
6923,Topsham,227616.63622420852
6708,Zephyrhills,143921.71355669707
8894,Dewey,66967.98156902575
8111,Ashburn,68433.05454907955
3952,Nashville,217126.3352490775
13381,Marshfield,663625.7197642702
9581,East Arcadia,101574.6900891859
7749,Slaton,73258.39954895209
3808,El Paso,187679.01432988665
1555,Colorado Springs,382455.34872828936
11024,Dexter,119374.70463128637
4742,Balch Springs,107514.86829038027
3753,Fayetteville,119093.95560622551
4799,Princeton,192654.5911699298
536,Newark,305618.44646231225
5788,White House,209911.66485660415
13212,Hastings,57070.416471214856
263,Houston,167315.26020252873
7297,Lake Alfred,146289.44871717694
2267,Maplewood,226675.2984239221
8654,Summertown,115178.72104380974
9148,Oakridge,151831.2280305241
12968,Little Orleans,138217.13532496028
8338,Oklahoma City,234579.778882549
8895,New Windsor,362375.44287152885
9914,Saint Bonifacius,318346.58640038123
2070,Sacramento,385453.9177180138
2684,Riverview,234531.26024528765
7268,West Jefferson,200831.6868493584
6161,Brandywine,370512.0525784482
9044,Town of Champlain,131015.53369527755
9685,Orangetown,578908.6412690756
8336,Pink Hill,82099.6187333208
11869,Flanagan,102549.94862691847
1953,Pineville,145140.99259050086
11626,Gates,67319.01368472837
7568,Wernersville,208652.7991477576
6978,Oxford,256383.2459196859
10282,Town Of Rush,203292.42589432554
1464,Linden,290593.72807839763
13481,Town Of Esopus,217248.2999014685
6250,Justin,202327.41925417294
5936,Longmeadow,376263.9682820648
3348,Castle Rock,586123.8361791527
8070,Lower Macungie Township,287509.4806424691
8851,Watertown,251269.9796879497
12947,Sidney,81538.22394986848
3408,Vero Beach,771627.882310754
443,Orlando,222210.44866574238
9610,East Greenwich Township,376793.7528392481
12150,Vida,358303.702939752
1035,Phoenix,181620.75984019626
10752,Adams Center,161053.57654077426
4906,Wimauma,251309.6542946471
5031,Mukwonago,293192.9853677264
6662,New Prague,272247.1538928505
7508,Port Charlotte,251007.2354557075
5932,California,308237.8627117307
11317,West Stockbridge,388463.522422727
7723,Stacy,254552.2172134986
8722,Taylor Township,132376.55645779904
8142,Stratford,190499.11171265465
2423,Fall River,280382.97929161857
8206,Stow,552818.0364076854
12351,Mifflinville,127345.22457871685
7642,Marion,75146.51953702589
10389,Eden,215968.2373942652
1912,Grants Pass,287136.0929171736
10570,Sycamore,94723.13412743335
13816,Tuscarora,370032.11339808506
132,Town Of Ithaca,258074.54272783975
1537,Placerville,405541.00932873314
4196,Metairie,271892.3883102233
5381,Mena,95285.1148264994
8875,Leoma,112517.18586662249
11980,Lannon,249978.77347284762
10592,Melbourne,133671.64629704153
10490,Airville,204311.54381926352
12390,Town Of Somers,682477.4461049185
5177,Russellville,98463.16102561537
7511,Van Alstyne,216663.71767066914
1394,Rockledge,236669.6676038893
13349,Sherwood,72189.36501815343
3895,Benbrook,215415.27020858653
8435,Shirley,348667.56496438925
6766,Titusville,92267.94740484387
9051,Hopkinton,308703.4912923998
488,Lincoln,451476.147708199
311,Baltimore,147713.94154159725
7943,Williams,229332.8934175189
11640,Slaughters,83989.16949986303
256,Milton,437100.8161965436
11236,Finger,94502.7809601119
12109,Gasport,142262.63873317686
12067,Town of Perrysburg,99173.33024867426
1321,Sarasota,244571.6438540952
4850,Granite Bay,765814.7499884032
12922,Keene,438104.5780258528
9652,Mckean Township,170443.68456137064
8589,Ashburnham,250669.5302882822
7325,Croydon,209187.4336308768
1002,Greater Upper Marlboro,341134.92605364555
1229,Chapel Hill,378258.61939035647
7315,Town of Montgomery,294212.3580268073
4473,Sarasota,276201.1555216832
1582,Sarasota,220549.13445097895
9636,Town Of Philipstown,535025.3235868036
4903,Chickasha,75169.85489143629
2356,Christiansburg,197717.5337639124
7855,Tryon,224314.42564561492
11011,East Brookfield,246726.6649376405
9124,Culleoka,187365.29523116324
8174,Maidencreek Township,223614.9727945384
12711,Owings Mills,835157.1126846569
11717,Patagonia,244533.77808189156
3885,Cherry Hill Township,258503.830030132
2681,Metairie,274677.9302071389
2334,Charlotte,354308.9489923411
7140,Putnam,201212.23453567934
7638,Lawrenceville,50044.1321852864
1924,Grants Pass,266100.5616037169
13060,Bethany,111568.70122401127
7614,Delano,290321.4090389667
518,Boynton Beach,283877.0104661088
9121,Carver,348843.36380461673
8245,Elkton,83621.54261655094
11639,Newark,166112.510911474
7203,Canutillo,106263.19836743547
5344,Denville Township,446993.02171288506
2354,Knoxville,216724.93120164526
2343,Maryville,205241.12415630027
6394,Williamston,137496.52245436975
7768,Abington Township,342027.06021062663
10400,Worden,185604.029237287
7619,Fort Meade,108360.38871611652
2805,Washington,138677.7151695657
9494,Hanover Township,560759.3285322833
7114,Reading,125010.94094451287
12791,Wiley Ford,97551.49265052221
3907,Saint Petersburg,288847.6482478349
3507,Bee Cave,572461.1886866589
11727,South Thomaston,270238.8220088852
8277,Genoa,182637.83490589878
13704,Mechanicsville,295192.4341167368
13303,Dibble,95130.86640720881
6275,Woodbridge Township,300622.9938678206
7819,Pocomoke City,133016.34544262767
35,San Antonio,165245.40844409956
10223,Ash Flat,88149.34857238783
10450,Long Hill Township,534661.1115513073
11191,Conklin,171483.23264341755
10786,Greene Township,186448.50580642442
3647,South Hill,301475.1325883043
11056,Dry Branch,62934.14105503433
5964,Boonton,500668.594931094
7069,Upper Saddle River,1132411.9950120829
2020,Washington Township,280993.7399149018
8013,North Whitehall Township,212941.44230576523
13842,Tamworth,216287.07192850922
6322,San Antonio,654335.5661132826
8908,New Boston,345822.4795237337
8067,Parkesburg,217709.87507806887
12209,Fresno,159728.36974821865
5004,Shorewood,557162.7910710266
4336,Syracuse,141949.17022694074
12657,Courtland,365051.9859463272
6104,Spokane,258290.86844509232
12116,Woodbridge,439277.5071479678
4638,Crossville,133864.28536794163
12997,Saint Charles,55939.23500062754
10452,Stone Park,143310.8852142541
13199,Damascus Township,202473.34502591638
11216,Pittstown,198948.15846525913
12076,Town of Almond,109421.453137395
3213,Windcrest,146366.8736263121
8092,North Port,191582.7879192478
10562,Deshler,100234.3453268672
6220,Boca Raton,434295.0905464285
2547,Grass Valley,371005.6734201756
11537,Washington Township,152639.93847565714
2480,Parkland,539245.5392866723
8191,Limestone,141475.69967971538
1288,Hemet,262557.8174778764
888,Apopka,191070.84570062358
1578,Texarkana,93128.94784845754
8442,Town Of Cornwall,326340.5556885955
2015,Sarasota,284246.0759253198
9007,Rimrock,174809.9793517766
4319,Brighton,223152.3030712162
9570,West Newbury,607398.6356126739
10349,Petersburg,157153.6210552137
9953,Tuxedo,537180.7326769283
12259,Summersville,85575.27057811539
255,Johns Creek,411636.9501254618
7145,Oliver Springs,115178.68936243394
10289,Doerun,83298.27352753669
2760,Clifton,338003.8561569389
986,Pawtucket,210819.90779740465
11444,Town of Manchester,108025.13446659312
9256,Town Of Pembroke,145574.44212726867
7902,Lake Isabella,148082.24878877186
11761,Poulan,73149.66574123266
7979,Lillian,166961.1158308208
7934,Byron,253499.02424649755
7615,Winston,173908.50331215572
2610,Valrico,208772.11666995505
5179,Sayreville,352572.4200085018
9653,Sharpsburg,242077.93527770214
887,Philadelphia,72389.59352516153
12068,Town of Madison,122888.7374752516
4047,Rochester,212252.64178674604
2246,Des Moines,158140.19954283358
1177,Cape Coral,258328.69836302102
420,Phoenix,271996.50327676564
13099,Forest Lakes,289487.0039088387
1819,Peachtree City,325444.2998837825
4686,Houston,129183.24954333801
12971,Stottville,148567.03213627922
9716,Bunker Hill,104718.37642676962
10458,Continental,100106.36574749647
10234,Red Hill,224510.30759047566
9728,Conowingo,268277.26428263646
4725,Berwick,111550.68892162929
11684,Smith Township,174666.8393372866
5652,Forsyth,152508.72942725883
13436,Cragsmoor,284479.07511692913
8103,Cave City,98034.70627025461
4074,El Paso,193615.84164257025
952,Chicago,168556.64700657094
8062,Broadway,167148.59730012016
8846,Meadow Vista,483902.796085971
10815,Glide,210462.24543018735
7298,Catasauqua,164069.45031966074
4792,Layton,315828.8030007012
13445,Ellery,131883.84816086126
8833,Clear Spring,248325.10692114627
2420,Manteca,405620.54460846435
4891,Dallas,141575.515589955
8284,Oklahoma City,167600.0854124761
3317,Kansas City,209788.29450798317
10854,East St Clair Township,145369.78699566404
3681,Madison,224472.0237258746
520,Pittsfield,187642.88349306173
7034,San Antonio,127864.74267109606
7987,Casa Grande,237522.84543125003
7657,Oakland,171706.3991680304
10683,Long Hill Township,622200.3654140072
12691,Brule,136463.04071886028
10012,Fiskdale,330317.6544438969
6429,Lakeland,204698.56039849488
7098,Tarpon Springs,420016.70620197814
1088,Converse,159463.3486525187
10330,Okeana,246294.35839152578
7673,Buffalo Township,256326.17399638388
3414,Phoenix,273837.4955638086
2981,Central Point,261833.1034125901
11946,Hudson,163590.59856343784
5383,Okmulgee,49256.358000910936
10523,Bradford,70585.97366397383
12414,Wakarusa,193057.42069601855
3788,San Antonio,100154.9743168065
8316,Shinnston,90282.53711312836
2204,North Augusta,132797.97349835647
13716,Dalton,142211.28745072163
5942,Jackson Township,188802.48257921851
11456,Delaware City,190777.8730122509
197,Greeley,273959.74056096503
12087,Llano,251885.49309477268
10473,Ashby,272762.0081506321
13654,Descanso,332329.47896698816
5200,Bordentown Township,293203.7166010748
6839,Port Charlotte,188942.0189924916
9269,Saint Michaels,480300.3071202496
4263,Havelock,144888.80545330813
2048,Phoenix,230689.0030826316
4323,Arcadia,106479.2696940673
11733,Henry Clay Township,137744.72712370855
12374,Warwick,372049.2197991382
4802,Lubbock,106071.07756082014
2551,Phoenix,345622.4070816002
9637,Town of Lansing,207955.00720416766
3406,Medford Township,376999.71349269437
1429,Chandler,357419.5038659529
2564,Prior Lake,361962.7465275951
9884,Lakeland,269044.70550578146
6052,Rockwood,99497.75958952298
3446,Fleming Island,281588.93311451585
5305,Dallas,126876.77013382694
4103,Blue Ash,339044.7326318364
4126,Mount Sterling,121292.8125802871
12323,Somerset,250341.6059784779
7351,Moultrie,128801.652625474
11590,Cornish,205362.60680885255
12921,Roxbury,181775.1391212503
7609,Cannon Falls,238754.7401187269
10363,Patrick Springs,91905.41423974896
384,Oviedo,292524.66211285273
7057,Town of Alden,193235.37569477907
